word,run,temp,sentence,label
ring,3,1.2,The phone will ring soon.,A
ring,3,1.2,She wears a gold ring on her finger.,B
ring,3,1.2,She wears a gold ring on her finger.,B
ring,3,1.2,The phone began to ring.,A
ring,3,1.2,She wears a diamond ring.,B
ring,3,1.2,She found an old ring in the garden.,B
ring,3,1.2,She wears a gold ring.,B
ring,3,1.2,He put a ring on her finger.,B
ring,3,1.2,She wore a gold ring on her finger.,B
ring,3,1.2,She wears a gold ring on her finger.,B
ring,3,1.2,She wears a gold ring on her finger.,B
ring,3,1.2,She wears a gold ring on her finger.,B
ring,3,1.2,She wears a shiny ring on her finger.,B
ring,3,1.2,She wears a silver ring on her finger.,B
ring,3,1.2,The phone will ring soon.,A
ring,3,1.2,She wears a gold ring on her finger.,B
ring,3,1.2,She wears a gold ring.,B
ring,3,1.2,She wears a golden ring.,B
ring,3,1.2,She wears a gold ring.,B
ring,3,1.2,She wears a gold ring on her finger.,B
ring,3,1.2,She wears a gold ring on her finger.,B
ring,3,1.2,She wears a silver ring on her finger.,B
ring,3,1.2,I will give her a ring tomorrow.,B
ring,3,1.2,She wears a gold ring on her finger.,B
ring,3,1.2,She wears a gold ring on her finger.,B
ring,3,1.2,She put a ring on her finger.,B
ring,3,1.2,She wears a ring on her finger.,B
ring,3,1.2,She put a ring on her finger.,B
ring,3,1.2,She wears a gold ring on her finger.,B
ring,3,1.2,She wears a gold ring.,B
ring,3,1.2,She wore a gold ring on her finger.,B
ring,3,1.2,She wears a gold ring on her finger.,B
ring,3,1.2,She wears a gold ring.,B
ring,3,1.2,She put a gold ring on her finger.,B
ring,3,1.2,She put a ring on her finger.,B
ring,3,1.2,She wears a gold ring on her finger.,B
ring,3,1.2,She wears a gold ring.,B
ring,3,1.2,She wears a gold ring.,B
ring,3,1.2,I wear a gold ring on my finger.,B
ring,3,1.2,She wears a gold ring.,B
ring,3,1.2,She wears a silver ring on her finger.,B
ring,3,1.2,She wears a gold ring on her finger.,B
ring,3,1.2,She wears a golden ring.,B
ring,3,1.2,She wears a gold ring on her finger.,B
ring,3,1.2,She wears a gold ring.,B
ring,3,1.2,The phone began to ring.,A
ring,3,1.2,She wears a gold ring on her finger.,B
ring,3,1.2,She wears a gold ring on her finger.,B
ring,3,1.2,She lost her ring in the garden.,B
ring,3,1.2,He gave her a gold ring.,B
