word,run_id,run,temp,sentence,label
second,1,1,1.2,I'll have a second slice of cake.,B
second,1,1,1.2,She helped me for a second.,D
second,1,1,1.2,The second slice of cake was even better.,B
second,1,1,1.2,The second house on the left is blue.,B
second,1,1,1.2,"I'll have a second helping of dessert, please.",B
second,1,1,1.2,I won a second chance.,B
second,1,1,1.2,I won second place in the race.,B
second,1,1,1.2,I will be there in one second.,A
second,1,1,1.2,My second cup of coffee is almost finished.,B
second,1,1,1.2,The second slice of cake is mine.,B
second,1,1,1.2,She came in second place.,B
second,1,1,1.2,I need a second to think.,A
second,1,1,1.2,I need a second to think.,A
second,1,1,1.2,The second runner crossed the finish line.,B
second,1,1,1.2,I will take a second to think.,A
second,1,1,1.2,He finished in second place.,B
second,1,1,1.2,I take a second to catch my breath.,A
second,1,1,1.2,I'll see you in one second.,A
second,1,1,1.2,I will be there in one second.,A
second,1,1,1.2,She finished the race in second place.,B
second,1,1,1.2,He came in second place.,B
second,1,1,1.2,I have a second pencil.,B
second,1,1,1.2,I need a second to think.,A
second,1,1,1.2,He came in second place.,B
second,1,1,1.2,She finished the race in second place.,B
second,1,1,1.2,The meeting starts in one second.,A
second,1,1,1.2,I ran the race in second place.,B
second,1,1,1.2,He finished in second place.,B
second,1,1,1.2,I need a second to think.,A
second,1,1,1.2,She came in second place.,B
second,1,1,1.2,I need a second to think.,A
second,1,1,1.2,She finished the race in second place.,B
second,1,1,1.2,He came in second place.,B
second,1,1,1.2,She won second place in the race.,B
second,1,1,1.2,I waited a second before answering.,A
second,1,1,1.2,The second book on the shelf is red.,B
second,1,1,1.2,I took a second look at the painting.,B
second,1,1,1.2,I will be there in one second.,A
second,1,1,1.2,She won second place in the race.,B
second,1,1,1.2,He finished in second place.,B
second,1,1,1.2,Let me think for a second.,A
second,1,1,1.2,He ate a second cookie.,B
second,1,1,1.2,I need a second to think.,A
second,1,1,1.2,I'll have a second glass of water.,B
second,1,1,1.2,I need a second to think.,A
second,1,1,1.2,She arrived a second late.,A
second,1,1,1.2,I will take a second to think.,A
second,1,1,1.2,I will be there in one second.,A
second,1,1,1.2,I will take a second to think.,A
second,1,1,1.2,I need a second to think.,A
