word,run_id,run,temp,sentence,label
second,2,2,0.0,I finished in second place.,B
second,2,2,0.0,I finished in second place.,B
second,2,2,0.0,I finished in second place.,B
second,2,2,0.0,I finished in second place.,B
second,2,2,0.0,I finished in second place.,B
second,2,2,0.0,I finished in second place.,B
second,2,2,0.0,I finished in second place.,B
second,2,2,0.0,I finished in second place.,B
second,2,2,0.0,I finished in second place.,B
second,2,2,0.0,I finished in second place.,B
second,2,2,0.0,I finished in second place.,B
second,2,2,0.0,I finished in second place.,B
second,2,2,0.0,I finished in second place.,B
second,2,2,0.0,I finished in second place.,B
second,2,2,0.0,I finished in second place.,B
second,2,2,0.0,I finished in second place.,B
second,2,2,0.0,I finished in second place.,B
second,2,2,0.0,I finished in second place.,B
second,2,2,0.0,I finished in second place.,B
second,2,2,0.0,I finished in second place.,B
second,2,2,0.0,I finished in second place.,B
second,2,2,0.0,I finished in second place.,B
second,2,2,0.0,I finished in second place.,B
second,2,2,0.0,I finished in second place.,B
second,2,2,0.0,I finished in second place.,B
second,2,2,0.0,I finished in second place.,B
second,2,2,0.0,I finished in second place.,B
second,2,2,0.0,I finished in second place.,B
second,2,2,0.0,I finished in second place.,B
second,2,2,0.0,I finished in second place.,B
second,2,2,0.0,I finished in second place.,B
second,2,2,0.0,I finished in second place.,B
second,2,2,0.0,I finished in second place.,B
second,2,2,0.0,I finished in second place.,B
second,2,2,0.0,I finished in second place.,B
second,2,2,0.0,I finished in second place.,B
second,2,2,0.0,I finished in second place.,B
second,2,2,0.0,I finished in second place.,B
second,2,2,0.0,I finished in second place.,B
second,2,2,0.0,I finished in second place.,B
second,2,2,0.0,I finished in second place.,B
second,2,2,0.0,I finished in second place.,B
second,2,2,0.0,I finished in second place.,B
second,2,2,0.0,I finished in second place.,B
second,2,2,0.0,I finished in second place.,B
second,2,2,0.0,I finished in second place.,B
second,2,2,0.0,I finished in second place.,B
second,2,2,0.0,I finished in second place.,B
second,2,2,0.0,I finished in second place.,B
second,2,2,0.0,I finished in second place.,B
