word,run,temp,sentence,label
second,5,1.4,This is my second book.,B
second,5,1.4,I finished in second place.,B
second,5,1.4,I finished in second place.,B
second,5,1.4,I finished second in the race.,B
second,5,1.4,She finished second in the race.,B
second,5,1.4,I finished in second place.,B
second,5,1.4,I finished second in the race.,B
second,5,1.4,I will arrive in a second.,D
second,5,1.4,I ate my second ice cream today.,B
second,5,1.4,I finished in second place.,B
second,5,1.4,She finished in second place.,B
second,5,1.4,She finished in second place.,B
second,5,1.4,I finished in second place.,B
second,5,1.4,She finished the race in second place.,B
second,5,1.4,I finished the race in second place.,B
second,5,1.4,She finished the race in second place.,B
second,5,1.4,I finished in second place.,B
second,5,1.4,She finished the race in second place.,B
second,5,1.4,I finished in second place.,B
second,5,1.4,I finished in second place.,B
second,5,1.4,She finished in second place.,B
second,5,1.4,She finished in second place.,B
second,5,1.4,She finished in second place.,B
second,5,1.4,She finished the race in second place.,B
second,5,1.4,I finished in second place.,B
second,5,1.4,I arrived second in the race.,B
second,5,1.4,I finished in second place.,B
second,5,1.4,I finished the race in second place.,B
second,5,1.4,I will arrive in a second.,D
second,5,1.4,I saw the second bird in the tree.,B
second,5,1.4,I finished in second place.,B
second,5,1.4,I will finish my homework in the second hour.,D
second,5,1.4,I came in second place.,B
second,5,1.4,I finished in second place.,B
second,5,1.4,I finished in second place.,B
second,5,1.4,She finished in second place.,B
second,5,1.4,I will arrive in a second.,D
second,5,1.4,I finished in second place.,B
second,5,1.4,I finished in second place.,B
second,5,1.4,I finished in second place.,B
second,5,1.4,I finished in second place.,B
second,5,1.4,I finished in second place.,B
second,5,1.4,I will wait for a second.,A
second,5,1.4,I finished in second place.,B
second,5,1.4,I finished in second place.,B
second,5,1.4,I caught the bus on the second try.,B
second,5,1.4,I finished in second place.,B
second,5,1.4,She finished in second place.,B
second,5,1.4,I finished in second place.,B
second,5,1.4,I live on the second floor.,B
