word,run,temp,sentence,label
right,5,1.3,Turn right at the corner.,B
right,5,1.3,Turn right at the corner.,B
right,5,1.3,Turn right at the corner.,B
right,5,1.3,Turn right at the corner.,B
right,5,1.3,Turn right at the corner.,B
right,5,1.3,Turn right at the next street.,B
right,5,1.3,Turn right at the corner.,B
right,5,1.3,Turn right at the next street.,B
right,5,1.3,Turn right at the corner.,B
right,5,1.3,Turn right at the next street.,B
right,5,1.3,Turn right at the stop sign.,B
right,5,1.3,Turn right at the stop sign.,B
right,5,1.3,Turn right at the corner.,B
right,5,1.3,Turn right at the traffic light.,B
right,5,1.3,Turn right at the next street.,B
right,5,1.3,She has the right to speak.,C
right,5,1.3,Turn right at the next corner.,B
right,5,1.3,Turn right at the next corner.,B
right,5,1.3,That is the right answer.,A
right,5,1.3,Turn right at the corner.,B
right,5,1.3,Turn right at the stop sign.,B
right,5,1.3,Turn right at the corner.,B
right,5,1.3,She has the right to remain silent.,C
right,5,1.3,Turn right here.,B
right,5,1.3,Turn right at the next corner.,B
right,5,1.3,Turn right here.,B
right,5,1.3,Turn right at the next corner.,B
right,5,1.3,Turn right at the next corner.,B
right,5,1.3,The answer is right.,A
right,5,1.3,Turn right at the stop sign.,B
right,5,1.3,Turn right at the corner.,B
right,5,1.3,The book is on the right.,B
right,5,1.3,Turn right at the corner.,B
right,5,1.3,Turn right at the next street.,B
right,5,1.3,Turn right at the corner.,B
right,5,1.3,Turn right at the corner.,B
right,5,1.3,He turned right at the corner.,B
right,5,1.3,Turn right at the next corner.,B
right,5,1.3,Turn right at the next corner.,B
right,5,1.3,Turn right at the next corner.,B
right,5,1.3,Turn right at the next corner.,B
right,5,1.3,Please turn right at the next street.,B
right,5,1.3,Turn right at the next corner.,B
right,5,1.3,He turned right at the corner.,B
right,5,1.3,She has the right to choose.,C
right,5,1.3,Turn right at the next corner.,B
right,5,1.3,Turn right at the next street.,B
right,5,1.3,Turn right at the next corner.,B
right,5,1.3,Turn right at the next corner.,B
right,5,1.3,Turn right at the next street.,B
