word,run,temp,sentence,label
right,5,0.8,Turn right at the next corner.,B
right,5,0.8,Turn right at the next corner.,B
right,5,0.8,Turn right at the next corner.,B
right,5,0.8,Turn right at the next corner.,B
right,5,0.8,Turn right at the next corner.,B
right,5,0.8,Turn right at the next street.,B
right,5,0.8,Turn right at the corner.,B
right,5,0.8,Turn right at the corner.,B
right,5,0.8,Turn right at the corner.,B
right,5,0.8,Turn right at the corner.,B
right,5,0.8,Turn right at the next street.,B
right,5,0.8,She has the right to speak.,C
right,5,0.8,Turn right at the corner.,B
right,5,0.8,Turn right at the next corner.,B
right,5,0.8,Turn right at the corner.,B
right,5,0.8,Turn right at the corner.,B
right,5,0.8,Turn right at the next street.,B
right,5,0.8,Turn right at the next corner.,B
right,5,0.8,Turn right at the next street.,B
right,5,0.8,Turn right at the corner.,B
right,5,0.8,Turn right at the next corner.,B
right,5,0.8,Turn right at the next street.,B
right,5,0.8,Turn right at the next street.,B
right,5,0.8,Turn right at the corner.,B
right,5,0.8,Turn right at the corner.,B
right,5,0.8,Turn right at the corner.,B
right,5,0.8,Turn right at the next street.,B
right,5,0.8,Turn right at the corner.,B
right,5,0.8,Turn right at the corner.,B
right,5,0.8,Turn right at the next corner.,B
right,5,0.8,Turn right at the next corner.,B
right,5,0.8,Turn right at the next corner.,B
right,5,0.8,Turn right at the corner.,B
right,5,0.8,Turn right at the next street.,B
right,5,0.8,Turn right at the corner.,B
right,5,0.8,Turn right at the corner.,B
right,5,0.8,Turn right at the next corner.,B
right,5,0.8,Turn right at the next street.,B
right,5,0.8,Turn right at the next corner.,B
right,5,0.8,The answer is right.,A
right,5,0.8,Turn right at the corner.,B
right,5,0.8,Turn right at the corner.,B
right,5,0.8,Turn right at the next street.,B
right,5,0.8,Turn right at the corner.,B
right,5,0.8,Turn right at the corner.,B
right,5,0.8,Turn right at the next corner.,B
right,5,0.8,Turn right at the corner.,B
right,5,0.8,Turn right at the corner.,B
right,5,0.8,Turn right at the corner.,B
right,5,0.8,Turn right at the corner.,B
