word,run,temp,sentence,label
right,5,1.8,Turn right at the corner.,B
right,5,1.8,Turn right at the corner.,B
right,5,1.8,I turned right at the street.,D
right,5,1.8,Use your right hand to wave.,B
right,5,1.8,You have the right to remain silent.,C
right,5,1.8,He has the right to make that choice.,C
right,5,1.8,Turn right at the next corner.,B
right,5,1.8,The answer is right on the paper.,C
right,5,1.8,Turn right at the corner.,B
right,5,1.8,Turn right at the corner.,B
right,5,1.8,Put the box on the right.,B
right,5,1.8,Turn right at the stop sign.,B
right,5,1.8,Children have the right to play.,C
right,5,1.8,Turn right at the corner.,B
right,5,1.8,The answer is on the right.,B
right,5,1.8,Turn right at the corner.,B
right,5,1.8,Turn right at the corner.,B
right,5,1.8,Use your right hand to click the mouse.,B
right,5,1.8,Turn right at the corner.,B
right,5,1.8,He turned right at the corner.,B
right,5,1.8,He has the right to remain silent.,C
right,5,1.8,That's the right answer.,A
right,5,1.8,I have the right to free speech.,C
right,5,1.8,Act now because the time is right.,A
right,5,1.8,You are doing it right.,A
right,5,1.8,You were right about the rain.,A
right,5,1.8,Please turn right at the next corner.,B
right,5,1.8,Turn right at the next stop sign.,B
right,5,1.8,She was right about the weather.,A
right,5,1.8,Turn right at the corner.,B
right,5,1.8,Turn right at the traffic light.,B
right,5,1.8,Make a right turn at the library.,B
right,5,1.8,Turn right at the corner.,B
right,5,1.8,She turned right at the corner.,B
right,5,1.8,Turn right at the stop sign.,B
right,5,1.8,Here is the right answer.,A
right,5,1.8,Turn right at the red mailbox.,B
right,5,1.8,Turn right at the next street.,B
right,5,1.8,Turn right at the next street.,B
right,5,1.8,You have the right to stay silent.,D
right,5,1.8,She took a right at the blue house.,B
right,5,1.8,Point to your right shoe.,B
right,5,1.8,Please turn right at the next corner.,B
right,5,1.8,Turn right at the corner.,B
right,5,1.8,You have a right to your opinion.,C
right,5,1.8,Turn right at the corner.,B
right,5,1.8,Stand on the right side of the line.,B
right,5,1.8,Turn right at the corner.,B
right,5,1.8,Turn right at the corner.,B
right,5,1.8,Turn right at the stop sign.,B
