word,run_id,run,temp,sentence,label
second,1,1,1.8,She finished in second place.,B
second,1,1,1.8,I reached the finish line in second place.,B
second,1,1,1.8,I will arrive in second place.,B
second,1,1,1.8,I will arrive in a second.,A
second,1,1,1.8,I reached the finish line in second place.,B
second,1,1,1.8,I finished second in the race.,B
second,1,1,1.8,I waited for my second cup of tea.,B
second,1,1,1.8,I arrived in second place.,B
second,1,1,1.8,I will meet you in a second.,A
second,1,1,1.8,I will finish in second place.,B
second,1,1,1.8,I will finish it on the second try.,B
second,1,1,1.8,I will be back in a second.,A
second,1,1,1.8,I arrived in second place.,B
second,1,1,1.8,I finished in second place.,B
second,1,1,1.8,I will arrive in the second car.,B
second,1,1,1.8,I will win second prize.,B
second,1,1,1.8,I have a meeting in a second.,A
second,1,1,1.8,I will arrive in a second.,A
second,1,1,1.8,I finished second in the race.,B
second,1,1,1.8,I will arrive in an hour and a second.,D
second,1,1,1.8,I will arrive in a second.,A
second,1,1,1.8,I arrived in second place.,B
second,1,1,1.8,This is my second cup of coffee.,B
second,1,1,1.8,I arrived second in the race.,B
second,1,1,1.8,I will eat my second apple now.,B
second,1,1,1.8,This is my second book.,B
second,1,1,1.8,She finished in second place.,B
second,1,1,1.8,She finished in second place.,B
second,1,1,1.8,She finished in second place.,B
second,1,1,1.8,She finished in second place.,B
second,1,1,1.8,I will arrive in a second.,A
second,1,1,1.8,I live on the second floor.,B
second,1,1,1.8,I arrived in second place.,B
second,1,1,1.8,I finished in second place.,B
second,1,1,1.8,This is my second try.,B
second,1,1,1.8,I finished in second place.,B
second,1,1,1.8,I finished in second place.,B
second,1,1,1.8,She finished in second place.,B
second,1,1,1.8,I will arrive in five minutes second.,D
second,1,1,1.8,I will call you back in a second.,A
second,1,1,1.8,I finished in second place.,B
second,1,1,1.8,I arrived second in the race.,B
second,1,1,1.8,She finished in second place.,B
second,1,1,1.8,I finished the race in second place.,B
second,1,1,1.8,I will finish in second place.,B
second,1,1,1.8,I will call you in a second.,A
second,1,1,1.8,I finished in second place.,B
second,1,1,1.8,I will finish my work in a second.,A
second,1,1,1.8,I finished in second place.,B
second,1,1,1.8,I will arrive in a second.,A
