word,run,temp,sentence,label
right,2,0.1,Turn right at the next corner.,B
right,2,0.1,Turn right at the next corner.,B
right,2,0.1,Turn right at the next corner.,B
right,2,0.1,Turn right at the next corner.,B
right,2,0.1,Turn right at the next corner.,B
right,2,0.1,Turn right at the next corner.,B
right,2,0.1,Turn right at the next corner.,B
right,2,0.1,Turn right at the next corner.,B
right,2,0.1,Turn right at the next corner.,B
right,2,0.1,Turn right at the next corner.,B
right,2,0.1,Turn right at the next corner.,B
right,2,0.1,Turn right at the next corner.,B
right,2,0.1,Turn right at the next corner.,B
right,2,0.1,Turn right at the next corner.,B
right,2,0.1,Turn right at the next corner.,B
right,2,0.1,Turn right at the next corner.,B
right,2,0.1,Turn right at the next corner.,B
right,2,0.1,Turn right at the next corner.,B
right,2,0.1,Turn right at the next corner.,B
right,2,0.1,Turn right at the next corner.,B
right,2,0.1,Turn right at the next corner.,B
right,2,0.1,Turn right at the next corner.,B
right,2,0.1,Turn right at the next corner.,B
right,2,0.1,Turn right at the next corner.,B
right,2,0.1,Turn right at the next corner.,B
right,2,0.1,Turn right at the next corner.,B
right,2,0.1,Turn right at the next corner.,B
right,2,0.1,Turn right at the next corner.,B
right,2,0.1,Turn right at the next corner.,B
right,2,0.1,Turn right at the next corner.,B
right,2,0.1,Turn right at the next corner.,B
right,2,0.1,Turn right at the next corner.,B
right,2,0.1,Turn right at the next street.,B
right,2,0.1,Turn right at the corner.,B
right,2,0.1,Turn right at the next corner.,B
right,2,0.1,Turn right at the next corner.,B
right,2,0.1,Turn right at the next corner.,B
right,2,0.1,Turn right at the next street.,B
right,2,0.1,Turn right at the next street.,B
right,2,0.1,Turn right at the next corner.,B
right,2,0.1,Turn right at the next corner.,B
right,2,0.1,Turn right at the next corner.,B
right,2,0.1,Turn right at the next corner.,B
right,2,0.1,Turn right at the next corner.,B
right,2,0.1,Turn right at the next corner.,B
right,2,0.1,Turn right at the next corner.,B
right,2,0.1,Turn right at the next corner.,B
right,2,0.1,Turn right at the next street.,B
right,2,0.1,Turn right at the next corner.,B
right,2,0.1,Turn right at the next street.,B
