word,run,temp,sentence,label
right,4,1.3,Turn right at the tree.,B
right,4,1.3,The bird flew to the right.,B
right,4,1.3,Turn right at the next corner.,B
right,4,1.3,Turn right at the next corner.,B
right,4,1.3,Turn right at the next corner.,B
right,4,1.3,Turn right at the next corner.,B
right,4,1.3,Turn right at the stop sign.,B
right,4,1.3,Turn right at the next corner.,B
right,4,1.3,Turn right at the corner.,B
right,4,1.3,Turn right at the corner.,B
right,4,1.3,Turn right at the next street.,B
right,4,1.3,Turn right at the corner.,B
right,4,1.3,Turn right at the next corner.,B
right,4,1.3,Turn right at the traffic light.,B
right,4,1.3,Turn right at the next street.,B
right,4,1.3,Turn right at the next street.,B
right,4,1.3,Turn right at the next street.,B
right,4,1.3,Turn right at the corner.,B
right,4,1.3,Turn right at the corner.,B
right,4,1.3,Turn right at the next corner.,B
right,4,1.3,Turn right at the next corner.,B
right,4,1.3,He has the right to speak.,C
right,4,1.3,Turn right at the next corner.,B
right,4,1.3,Turn right at the next corner.,B
right,4,1.3,Turn right at the next street.,B
right,4,1.3,Turn right at the corner.,B
right,4,1.3,Turn right at the stop sign.,B
right,4,1.3,Turn right at the stop sign.,B
right,4,1.3,Turn right at the corner.,B
right,4,1.3,Turn right at the next corner.,B
right,4,1.3,Turn right at the next corner.,B
right,4,1.3,Turn right at the next stop sign.,B
right,4,1.3,Turn right at the next corner.,B
right,4,1.3,Turn right at the next corner.,B
right,4,1.3,Turn right at the corner.,B
right,4,1.3,Turn right at the next street.,B
right,4,1.3,You have the right to remain silent.,C
right,4,1.3,Point right there.,D
right,4,1.3,Turn right at the corner.,B
right,4,1.3,Turn right at the next corner.,B
right,4,1.3,Turn right at the next street.,B
right,4,1.3,Turn right at the corner.,B
right,4,1.3,She has the right to vote.,C
right,4,1.3,Turn right at the corner.,B
right,4,1.3,Turn right at the corner.,B
right,4,1.3,Turn right at the next corner.,B
right,4,1.3,Turn right at the corner.,B
right,4,1.3,I have the right to speak.,C
right,4,1.3,Turn right at the stop sign.,B
right,4,1.3,Turn right at the stop sign.,B
