word,run,temp,sentence,label
ring,5,1.5,She wore a beautiful ring on her finger.,B
ring,5,1.5,She wore a silver ring on her finger.,B
ring,5,1.5,She wore a beautiful ring on her finger.,B
ring,5,1.5,I heard the phone ring loudly.,A
ring,5,1.5,She wears a gold ring.,B
ring,5,1.5,She gave me a ring.,C
ring,5,1.5,She bought a shiny golden ring.,B
ring,5,1.5,She wore a shiny ring on her finger.,B
ring,5,1.5,She found a shiny gold ring.,B
ring,5,1.5,She wore a shiny gold ring.,B
ring,5,1.5,She wore a beautiful gold ring.,B
ring,5,1.5,The dog wore a silver ring on its collar.,B
ring,5,1.5,She wore a golden ring.,B
ring,5,1.5,She gave me a beautiful ring.,B
ring,5,1.5,I heard the phone ring loudly.,A
ring,5,1.5,She wore a shiny gold ring.,B
ring,5,1.5,She wore a gold ring.,B
ring,5,1.5,She wore a shiny ring on her finger.,B
ring,5,1.5,I hear the phone ring.,A
ring,5,1.5,She wore a gold ring.,B
ring,5,1.5,She found a shiny ring on the table.,B
ring,5,1.5,She lost her ring at the park.,B
ring,5,1.5,She wore a shiny ring on her finger.,B
ring,5,1.5,She found a gold ring.,B
ring,5,1.5,She wore a gold ring on her finger.,B
ring,5,1.5,She put a ring on her finger.,B
ring,5,1.5,She wore a shiny gold ring.,B
ring,5,1.5,She gave me a beautiful ring.,B
ring,5,1.5,She wore a beautiful gold ring.,B
ring,5,1.5,She wore a shiny gold ring.,B
ring,5,1.5,She wears a gold ring.,B
ring,5,1.5,The bell makes a loud ring.,D
ring,5,1.5,She wore a beautiful ring on her finger.,B
ring,5,1.5,She wore a shiny ring on her finger.,B
ring,5,1.5,She wore a shiny ring on her finger.,B
ring,5,1.5,She likes to wear a gold ring.,B
ring,5,1.5,She wore a shiny ring.,B
ring,5,1.5,She wore a gold ring.,B
ring,5,1.5,She gave me a gold ring.,B
ring,5,1.5,She heard the phone ring loudly.,A
ring,5,1.5,She found a beautiful ring on the table.,B
ring,5,1.5,She heard the phone ring.,A
ring,5,1.5,She heard the phone ring loudly.,A
ring,5,1.5,She wore a beautiful ring on her finger.,B
ring,5,1.5,She wore a gold ring.,B
ring,5,1.5,She wears a gold ring.,B
ring,5,1.5,She gave me a ring for my birthday.,B
ring,5,1.5,She heard the phone ring.,A
ring,5,1.5,She wears a gold ring.,B
ring,5,1.5,She gave me a beautiful ring.,B
