word,run,temp,sentence,label
ring,2,1.9,She wore a gold ring on her finger.,B
ring,2,1.9,She wore a shiny gold ring.,B
ring,2,1.9,She wore a gold ring.,B
ring,2,1.9,She found a shiny gold ring in the drawer.,B
ring,2,1.9,She found a beautiful ring on the floor.,B
ring,2,1.9,She wore a shiny ring on her finger.,B
ring,2,1.9,She wore a golden ring on her finger.,B
ring,2,1.9,She saw a beautiful ring on the table.,B
ring,2,1.9,She wore a gold ring.,B
ring,2,1.9,I heard the phone ring loudly.,A
ring,2,1.9,She can hear the phone ring.,A
ring,2,1.9,She showed me a beautiful ring.,B
ring,2,1.9,She wears a shiny ring on her finger.,B
ring,2,1.9,I saw a beautiful ring on her finger.,B
ring,2,1.9,She wore a gold ring.,B
ring,2,1.9,She will wear a gold ring.,B
ring,2,1.9,She wore a beautiful ring on her finger.,B
ring,2,1.9,I found a gold ring under the couch.,B
ring,2,1.9,I heard the phone ring.,A
ring,2,1.9,She heard the phone ring.,A
ring,2,1.9,She found a ring on the table.,B
ring,2,1.9,She wore a gold ring on her finger.,B
ring,2,1.9,She wore a gold ring.,B
ring,2,1.9,I hear the phone ring.,A
ring,2,1.9,She wore a golden ring.,B
ring,2,1.9,She dressed her finger with a silver ring.,D
ring,2,1.9,She found a shiny ring on the table.,B
ring,2,1.9,She wore a gold ring on her finger.,B
ring,2,1.9,She began to ring the doorbell.,A
ring,2,1.9,She heard the phone ring loudly.,A
ring,2,1.9,She wore a shiny ring on her finger.,B
ring,2,1.9,She wore a shiny ring on her finger.,B
ring,2,1.9,She heard a loud ring from the phone.,D
ring,2,1.9,She heard the phone ring.,A
ring,2,1.9,She heard the phone ring.,A
ring,2,1.9,She wore a shiny ring on her finger.,B
ring,2,1.9,She heard the phone ring loudly.,A
ring,2,1.9,I gave her a ruby ring.,B
ring,2,1.9,She wore a beautiful gold ring.,B
ring,2,1.9,She will wear the ring tomorrow.,B
ring,2,1.9,She should wear a ring on her finger.,B
ring,2,1.9,She heard the doorbell ring.,A
ring,2,1.9,She wears a gold ring on her finger.,B
ring,2,1.9,She gave me a ring as a gift.,B
ring,2,1.9,She found a sparkling ring on the table.,B
ring,2,1.9,She wore a beautiful gold ring.,B
ring,2,1.9,She hears a loud ring from the phone.,D
ring,2,1.9,She gave me a gold ring.,B
ring,2,1.9,She wore a shiny ring.,B
ring,2,1.9,I found a gold ring on the floor.,B
