word,run,temp,sentence,label
ring,2,1.2,She found a gold ring in the garden.,B
ring,2,1.2,She wore a gold ring on her finger.,B
ring,2,1.2,She found a gold ring on the beach.,B
ring,2,1.2,I found a shiny ring on the table.,B
ring,2,1.2,She wore a small gold ring.,B
ring,2,1.2,I found a gold ring on the table.,B
ring,2,1.2,She wears a gold ring.,B
ring,2,1.2,She wore a shiny ring.,B
ring,2,1.2,She wore a gold ring on her finger.,B
ring,2,1.2,She wore a gold ring on her finger.,B
ring,2,1.2,She wore a shiny ring on her finger.,B
ring,2,1.2,She wore a gold ring on her finger.,B
ring,2,1.2,I found a gold ring on the floor.,B
ring,2,1.2,She wore a gold ring.,B
ring,2,1.2,She wore a gold ring on her finger.,B
ring,2,1.2,She wore a gold ring on her finger.,B
ring,2,1.2,She wore a shiny ring on her finger.,B
ring,2,1.2,She wears a gold ring on her finger.,B
ring,2,1.2,She wore a shiny gold ring.,B
ring,2,1.2,She wore a gold ring.,B
ring,2,1.2,She wore a shiny gold ring.,B
ring,2,1.2,She wore a gold ring on her finger.,B
ring,2,1.2,She wears a gold ring.,B
ring,2,1.2,She wore a shiny ring.,B
ring,2,1.2,She wears a silver ring.,B
ring,2,1.2,She found a gold ring on the ground.,B
ring,2,1.2,I found a shiny ring on the table.,B
ring,2,1.2,She wore a shiny gold ring.,B
ring,2,1.2,She found a shiny ring on the table.,B
ring,2,1.2,She wears a gold ring.,B
ring,2,1.2,She wore a beautiful ring.,B
ring,2,1.2,She wore a gold ring.,B
ring,2,1.2,She wore a shiny ring on her finger.,B
ring,2,1.2,She gave me a beautiful ring.,B
ring,2,1.2,She wore a shiny gold ring.,B
ring,2,1.2,She wore a beautiful gold ring.,B
ring,2,1.2,She wears a gold ring.,B
ring,2,1.2,She wore a shiny gold ring.,B
ring,2,1.2,She wears a beautiful ring.,B
ring,2,1.2,She gave me a shiny ring.,B
ring,2,1.2,She wears a shiny ring on her finger.,B
ring,2,1.2,She wore a gold ring.,B
ring,2,1.2,She received a beautiful ring.,B
ring,2,1.2,She wore a gold ring on her finger.,B
ring,2,1.2,She gave me a ring yesterday.,B
ring,2,1.2,She wore a beautiful ring.,B
ring,2,1.2,She found a gold ring on the table.,B
ring,2,1.2,She gave me a ring.,C
ring,2,1.2,She found a gold ring.,B
ring,2,1.2,I will wear a ring on my finger.,B
