word,run,temp,sentence,label
right,4,1.7,The answer is right there on the table.,C
right,4,1.7,Look to the right.,B
right,4,1.7,Turn right at the corner.,B
right,4,1.7,You have the right to sit here.,C
right,4,1.7,You have the right to remain silent.,C
right,4,1.7,Turn right at the corner.,B
right,4,1.7,Turn right at the next street.,B
right,4,1.7,Turn right at the traffic light.,B
right,4,1.7,Turn right at the stop sign.,B
right,4,1.7,She has the right to speak her mind.,C
right,4,1.7,Turn right at the corner.,B
right,4,1.7,I have the right to speak.,C
right,4,1.7,The phone is charging right thing some confusion appears incorrect.,D
right,4,1.7,I have a right to be here.,C
right,4,1.7,Please turn right at the corner.,B
right,4,1.7,Turn right at the corner.,B
right,4,1.7,Turn right at the stop sign.,B
right,4,1.7,Go right.,B
right,4,1.7,He has the right to speak.,C
right,4,1.7,Put that box on the right shelf.,B
right,4,1.7,Turn right at the next street.,B
right,4,1.7,Turn right at the corner.,B
right,4,1.7,Turn right at the corner.,B
right,4,1.7,Turn right at the next street.,B
right,4,1.7,She turned right at the corner.,B
right,4,1.7,The keys are right there on the table.,C
right,4,1.7,Turn right at the corner.,B
right,4,1.7,He turned right at the corner.,B
right,4,1.7,Turn right at the sign.,B
right,4,1.7,He knows the right answer.,A
right,4,1.7,Please turn right at the stop sign.,B
right,4,1.7,Turn right at the corner.,B
right,4,1.7,He has the right to be heard.,C
right,4,1.7,He has the right tool for the job.,A
right,4,1.7,Turn right at the stop sign.,B
right,4,1.7,Turn right at the stop sign.,B
right,4,1.7,Please come right here.,C
right,4,1.7,Turn right at the next corner.,B
right,4,1.7,She has the right to speak.,C
right,4,1.7,Turn right here.,B
right,4,1.7,Are we going left or right?,B
right,4,1.7,It is right to help each other.,A
right,4,1.7,Turn right at the big tree.,B
right,4,1.7,Make a right turn here.,B
right,4,1.7,Turn right at the next street.,B
right,4,1.7,Turn right at the next street.,B
right,4,1.7,I have the right to speak.,C
right,4,1.7,Turn right at the next corner.,B
right,4,1.7,Stand on the right side of the stairs.,B
right,4,1.7,He has the right to speak.,C
