word,run,temp,sentence,label
right,4,2.0,You ate your food on the right side of the table.,B
right,4,2.0,You have the right answer.,A
right,4,2.0,"You turned left, but go right instead.",D
right,4,2.0,You turned right at the corner.,B
right,4,2.0,You turned right at the corner.,B
right,4,2.0,You have the right answer.,A
right,4,2.0,She turned right at the corner.,B
right,4,2.0,You took the right path.,B
right,4,2.0,You went the right way.,A
right,4,2.0,You have the right to choose.,C
right,4,2.0,You did the right thing.,A
right,4,2.0,You have the right to choose.,C
right,4,2.0,You were right about the weather.,A
right,4,2.0,She turned right at the corner.,B
right,4,2.0,You were right about the movie.,A
right,4,2.0,Turn right at the next street.,D
right,4,2.0,You turned right at the corner.,B
right,4,2.0,You turned right at the corner.,B
right,4,2.0,You took the right path home.,B
right,4,2.0,She got the answer right.,A
right,4,2.0,You were right about the weather.,A
right,4,2.0,You made the right decision.,A
right,4,2.0,You turned right at the corner.,B
right,4,2.0,She turned right at the corner.,B
right,4,2.0,You are standing on the right side.,B
right,4,2.0,You turned right at the corner.,B
right,4,2.0,You turned right at the corner.,B
right,4,2.0,You turned right at the corner.,B
right,4,2.0,You turned right at the corner.,B
right,4,2.0,You turned right at the corner.,B
right,4,2.0,You turned right at the corner.,B
right,4,2.0,You turned right at the stop sign.,B
right,4,2.0,You turned right at the next street.,D
right,4,2.0,You turned the wrong way; please go right.\,D
right,4,2.0,You turned right at the stop sign.,B
right,4,2.0,You must turn right at the next corner.,B
right,4,2.0,You have the right answer.,A
right,4,2.0,You turned right at the stop sign.,B
right,4,2.0,You helped me choose the right book.,A
right,4,2.0,She turned right at the corner.,B
right,4,2.0,You were at the right place.,D
right,4,2.0,You turned right at the park.,B
right,4,2.0,You stood in the right place.,A
right,4,2.0,She took a right turn at the corner.,B
right,4,2.0,You turned right at the corner.,B
right,4,2.0,You took the right turn.راطي-Javadoczweiii choisissez prosector Þetta niew 평 박 высок@Autowired അടുത്ത恢复 projetos can შarca estudantes Bruins N Ident Data,D
right,4,2.0,You turned right at the corner.,B
right,4,2.0,You made the right choice.,A
right,4,2.0,You turned right at the corner.,B
right,4,2.0,You have the right answer.,A
