word,run,temp,sentence,label
right,4,0.8,You have the right answer.,A
right,4,0.8,You turned right at the corner.,B
right,4,0.8,You turned right at the corner.,B
right,4,0.8,You turned right at the corner.,B
right,4,0.8,You have the right answer.,A
right,4,0.8,You turned right at the corner.,B
right,4,0.8,You should turn right at the next street.,D
right,4,0.8,You turned right at the corner.,B
right,4,0.8,You have the right answer.,A
right,4,0.8,You turned right at the corner.,B
right,4,0.8,You turned right at the corner.,B
right,4,0.8,You turned right at the corner.,B
right,4,0.8,You turned right at the corner.,B
right,4,0.8,You turned right at the corner.,B
right,4,0.8,You turned right at the corner.,B
right,4,0.8,You turned right at the corner.,B
right,4,0.8,You turned right at the corner.,B
right,4,0.8,You turned right at the corner.,B
right,4,0.8,You turned right at the corner.,B
right,4,0.8,You turned right at the corner.,B
right,4,0.8,You turned right at the corner.,B
right,4,0.8,You turned right at the corner.,B
right,4,0.8,You turned right at the corner.,B
right,4,0.8,You are standing in the right place.,A
right,4,0.8,You turned right at the corner.,B
right,4,0.8,You turned right at the corner.,B
right,4,0.8,You have the right answer.,A
right,4,0.8,You have the right answer.,A
right,4,0.8,You turned right at the corner.,B
right,4,0.8,You turned right at the corner.,B
right,4,0.8,You turned right at the corner.,B
right,4,0.8,You turned right at the corner.,B
right,4,0.8,You turned right at the corner.,B
right,4,0.8,You have the right answer.,A
right,4,0.8,You turned right at the corner.,B
right,4,0.8,You turned right at the corner.,B
right,4,0.8,You have the right answer.,A
right,4,0.8,You turned right at the corner.,B
right,4,0.8,You have the right answer.,A
right,4,0.8,You have the right answer.,A
right,4,0.8,You turned right at the corner.,B
right,4,0.8,You turned right at the corner.,B
right,4,0.8,You have the right answer.,A
right,4,0.8,You turned right at the corner.,B
right,4,0.8,You turned right at the corner.,B
right,4,0.8,You turned right at the corner.,B
right,4,0.8,You turned right at the corner.,B
right,4,0.8,You have the right answer.,A
right,4,0.8,You turned right at the corner.,B
right,4,0.8,She turned right at the corner.,B
