word,run,temp,sentence,label
ring,4,1.2,She wears a gold ring on her finger.,B
ring,4,1.2,She wears a gold ring on her finger.,B
ring,4,1.2,She wears a gold ring on her finger.,B
ring,4,1.2,She wears a gold ring.,B
ring,4,1.2,She wore a gold ring.,B
ring,4,1.2,She wears a gold ring.,B
ring,4,1.2,I will ring the bell.,A
ring,4,1.2,She wears a gold ring.,B
ring,4,1.2,She wore a gold ring on her finger.,B
ring,4,1.2,Please ring the bell.,A
ring,4,1.2,The phone began to ring.,A
ring,4,1.2,The phone began to ring.,A
ring,4,1.2,She wears a gold ring.,B
ring,4,1.2,She wears a golden ring on her finger.,B
ring,4,1.2,She wears a gold ring on her finger.,B
ring,4,1.2,She wore a gold ring on her finger.,B
ring,4,1.2,She wore a gold ring on her finger.,B
ring,4,1.2,He put a ring on her finger.,B
ring,4,1.2,She wears a gold ring on her finger.,B
ring,4,1.2,She wears a silver ring on her finger.,B
ring,4,1.2,She wears a gold ring.,B
ring,4,1.2,She twisted the silver ring on her finger.,B
ring,4,1.2,She wears a gold ring.,B
ring,4,1.2,She wears a gold ring on her finger.,B
ring,4,1.2,She wears a silver ring on her finger.,B
ring,4,1.2,She wears a gold ring on her finger.,B
ring,4,1.2,She wears a beautiful gold ring.,B
ring,4,1.2,She wears a gold ring.,B
ring,4,1.2,She wears a golden ring.,B
ring,4,1.2,I got a ring for my birthday.,B
ring,4,1.2,She wears a gold ring on her finger.,B
ring,4,1.2,She wears a gold ring.,B
ring,4,1.2,She heard the phone ring.,A
ring,4,1.2,Please ring the bell before entering.,A
ring,4,1.2,I will wear a ring on my finger.,B
ring,4,1.2,She wears a silver ring on her finger.,B
ring,4,1.2,She wears a gold ring.,B
ring,4,1.2,She wears a ring on her finger.,B
ring,4,1.2,She wears a gold ring on her finger.,B
ring,4,1.2,She wears a gold ring on her finger.,B
ring,4,1.2,She wears a gold ring on her finger.,B
ring,4,1.2,She wore a gold ring on her finger.,B
ring,4,1.2,She wears a golden ring.,B
ring,4,1.2,The phone began to ring.,A
ring,4,1.2,She loved the ring he gave her.,B
ring,4,1.2,She wears a gold ring on her finger.,B
ring,4,1.2,She wore a gold ring on her finger.,B
ring,4,1.2,She wears a golden ring.,B
ring,4,1.2,She wears a ring.,B
ring,4,1.2,She wears a gold ring.,B
