word,run_id,run,temp,sentence,label
second,3,3,0.2,I finished in second place.,B
second,3,3,0.2,I finished in second place.,B
second,3,3,0.2,I finished in second place.,B
second,3,3,0.2,I finished in second place.,B
second,3,3,0.2,I finished in second place.,B
second,3,3,0.2,I finished in second place.,B
second,3,3,0.2,I finished in second place.,B
second,3,3,0.2,I finished in second place.,B
second,3,3,0.2,I finished in second place.,B
second,3,3,0.2,I finished in second place.,B
second,3,3,0.2,I finished in second place.,B
second,3,3,0.2,I finished in second place.,B
second,3,3,0.2,I finished in second place.,B
second,3,3,0.2,I finished in second place.,B
second,3,3,0.2,I finished in second place.,B
second,3,3,0.2,I finished in second place.,B
second,3,3,0.2,I finished in second place.,B
second,3,3,0.2,I finished in second place.,B
second,3,3,0.2,I finished in second place.,B
second,3,3,0.2,I finished in second place.,B
second,3,3,0.2,I finished in second place.,B
second,3,3,0.2,I finished in second place.,B
second,3,3,0.2,I finished in second place.,B
second,3,3,0.2,I finished in second place.,B
second,3,3,0.2,I finished in second place.,B
second,3,3,0.2,I finished in second place.,B
second,3,3,0.2,I finished in second place.,B
second,3,3,0.2,I finished in second place.,B
second,3,3,0.2,I finished in second place.,B
second,3,3,0.2,I finished in second place.,B
second,3,3,0.2,I finished in second place.,B
second,3,3,0.2,I finished in second place.,B
second,3,3,0.2,I finished in second place.,B
second,3,3,0.2,I finished in second place.,B
second,3,3,0.2,I finished in second place.,B
second,3,3,0.2,I finished in second place.,B
second,3,3,0.2,I finished in second place.,B
second,3,3,0.2,I finished in second place.,B
second,3,3,0.2,I finished in second place.,B
second,3,3,0.2,I finished in second place.,B
second,3,3,0.2,I finished in second place.,B
second,3,3,0.2,I finished in second place.,B
second,3,3,0.2,I finished in second place.,B
second,3,3,0.2,I finished in second place.,B
second,3,3,0.2,I finished in second place.,B
second,3,3,0.2,I finished in second place.,B
second,3,3,0.2,I finished in second place.,B
second,3,3,0.2,I finished in second place.,B
second,3,3,0.2,I finished in second place.,B
second,3,3,0.2,I finished in second place.,B
