word,run_id,run,temp,sentence,label
second,3,3,1.5,I take a break for a second.,A
second,3,3,1.5,I finished in second place.,B
second,3,3,1.5,She finished in second place.,B
second,3,3,1.5,She finished in second place.,B
second,3,3,1.5,I won second place in the race.,B
second,3,3,1.5,I finished in second place.,B
second,3,3,1.5,I will finish the race in second place.,B
second,3,3,1.5,I waited for a second before answering.,A
second,3,3,1.5,She finished in second place.,B
second,3,3,1.5,I will arrive in the second minute.,D
second,3,3,1.5,I will come back in a second.,A
second,3,3,1.5,She finished in second place.,B
second,3,3,1.5,I finished in second place.,B
second,3,3,1.5,I have a second chance.,B
second,3,3,1.5,She finished in second place.,B
second,3,3,1.5,I will finish the race in second place.,B
second,3,3,1.5,I have a second chance.,B
second,3,3,1.5,I will finish in second place.,B
second,3,3,1.5,This is my second book.,B
second,3,3,1.5,I finished in second place.,B
second,3,3,1.5,I will arrive in a second.,A
second,3,3,1.5,I will come back in a second.,A
second,3,3,1.5,I came in second place.,B
second,3,3,1.5,I live on the second floor.,B
second,3,3,1.5,She finished in second place.,B
second,3,3,1.5,She finished in second place.,B
second,3,3,1.5,I finished in second place.,B
second,3,3,1.5,She finished in second place.,B
second,3,3,1.5,She finished in second place.,B
second,3,3,1.5,I will go to the store second.,B
second,3,3,1.5,I will arrive in five minutes and then help you in the second hour.,D
second,3,3,1.5,I finished in second place.,B
second,3,3,1.5,She finished in second place.,B
second,3,3,1.5,I finished in second place.,B
second,3,3,1.5,I finished the race in second place.,B
second,3,3,1.5,She finished in second place.,B
second,3,3,1.5,I finished in second place.,B
second,3,3,1.5,I finished in second place.,B
second,3,3,1.5,She finished in second place.,B
second,3,3,1.5,I finished second in the race.,B
second,3,3,1.5,She finished in second place.,B
second,3,3,1.5,She finished in second place.,B
second,3,3,1.5,I drank a second glass of water.,B
second,3,3,1.5,She finished in second place.,B
second,3,3,1.5,I finished in second place.,B
second,3,3,1.5,I finished in second place.,B
second,3,3,1.5,I finished in second place.,B
second,3,3,1.5,She arrived second in the race.,B
second,3,3,1.5,She finished in second place.,B
second,3,3,1.5,I finished in second place.,B
