word,run,temp,sentence,label
second,5,1.8,I placed second in the race.,B
second,5,1.8,She arrived just a second behind her twin sister.,B
second,5,1.8,I will take one second.,D
second,5,1.8,I misplaced my car keys a second time today.,B
second,5,1.8,I need a second.,A
second,5,1.8,Please wait a second.,A
second,5,1.8,"Time, along with oxygen, concerns your second chance.",D
second,5,1.8,I bought her a second mint chip cone because she dropped her first one.,B
second,5,1.8,I have a second to help you.,A
second,5,1.8,This is my second cup of coffee.,B
second,5,1.8,He came in second place.,B
second,5,1.8,Please give me a second.,A
second,5,1.8,"Let her go first, giving her the seat since morning.",D
second,5,1.8,Please wait a second.,A
second,5,1.8,That was my second cup of coffee.,B
second,5,1.8,I'll buy a second slice of cake.,B
second,5,1.8,Hand me the second book on the shelf.,B
second,5,1.8,Each morning I drink my _ _cond cookiewith—_ with yogurt milk made\- wait. okay err second _ Ah listen.:,D
second,5,1.8,It worked best with second-hand furniture.,B
second,5,1.8,I will see you in one second.,A
second,5,1.8,Second is usually quick enough.,B
second,5,1.8,This is my second morning coffee.,B
second,5,1.8,I will **second** your suggestion.,B
second,5,1.8,He came in second place.,B
second,5,1.8,I need a second to think.,A
second,5,1.8,She ran the race in second place.,B
second,5,1.8,Let me have a second bite.,B
second,5,1.8,I saved the last slice for a second helping.,D
second,5,1.8,I was the second to finish my ice cream.,B
second,5,1.8,She came in second place.,B
second,5,1.8,Use the second spoon for your tea.,B
second,5,1.8,I changed my mind in the second.,D
second,5,1.8,Please wait a second.,A
second,5,1.8,"Wait a second, I need to tie my shoe.",A
second,5,1.8,I heard the bell ring a second time.,B
second,5,1.8,Turn right at the second traffic light.,B
second,5,1.8,Second place is still a great achievement.,B
second,5,1.8,Please wait a second.,A
second,5,1.8,She was only a second late.,B
second,5,1.8,Let's eat lunch *second* today on our timeline. The elevator weighs rain ships briskly loud planets,D
second,5,1.8,She arrived a second too late.,B
second,5,1.8,He ate a second cookie.,B
second,5,1.8,I plan to leave in one second.,A
second,5,1.8,I need a second to finish this.,A
second,5,1.8,A minute is sixty seconds long.,A
second,5,1.8,I will take a second look at the data.,B
second,5,1.8,I arrived second in the race.,B
second,5,1.8,"I missed the ball in the first half, but I caught it the second time.",B
second,5,1.8,He parked in the second row.,B
second,5,1.8,Take a second look at the menu.,B
