word,run,temp,sentence,label
second,5,1.6,He arrived a second late.,B
second,5,1.6,Please wait a second.,A
second,5,1.6,The second apple tasted better.,B
second,5,1.6,That was my second cup of coffee today.,B
second,5,1.6,The second runner crossed the finish line.,B
second,5,1.6,He took one second to blink.,A
second,5,1.6,"A wild dog tried to take my sandwich, but I shouted at him for a second.",D
second,5,1.6,You have one second to decide.,A
second,5,1.6,I need a second to think.,A
second,5,1.6,I second the motion.,B
second,5,1.6,"The ball is moving very slowly, second by second.",D
second,5,1.6,She arrived second in the race.,B
second,5,1.6,He arrived one second late.,A
second,5,1.6,I'll/second-my-family-over-promotions-at-work.,D
second,5,1.6,Use your second chance wisely.,B
second,5,1.6,Please wait a second.,A
second,5,1.6,This is my second cup of coffee.,B
second,5,1.6,He arrived a second too late.,B
second,5,1.6,She won a second helping of dessert.,B
second,5,1.6,I need a second.,A
second,5,1.6,I waited a second before answering.,A
second,5,1.6,Please give me one **second**.,A
second,5,1.6,The baby slept for a second minute.,D
second,5,1.6,We take a second short rest.,B
second,5,1.6,Give me a second.,A
second,5,1.6,I'll have a second slice of cake.,B
second,5,1.6,I took a second to think.,A
second,5,1.6,"The jacket has a stain from the **second** donut you dropped ten seconds higher The meeting went **water tanish hundred thousand sentence means ""middle",D
second,5,1.6,I need a second to think.,A
second,5,1.6,That is my second piece of cake today.,B
second,5,1.6,I would like a second cookie.,B
second,5,1.6,She won second place.,B
second,5,1.6,I will be there in a second.,A
second,5,1.6,She won the race by a second.,B
second,5,1.6,She finished second in the race.,B
second,5,1.6,I have a second reason for leaving.,B
second,5,1.6,I will be there in one second.,A
second,5,1.6,I will be there in one second.,A
second,5,1.6,Please wait a second.,A
second,5,1.6,I ate a second cookie after dinner.,B
second,5,1.6,I need a second to think.,A
second,5,1.6,I need a second to think.,A
second,5,1.6,I won second place in the race.,B
second,5,1.6,I drew a second cat.,B
second,5,1.6,I will be right back in just a second.,A
second,5,1.6,Please wait a second.,A
second,5,1.6,The second train arrives at noon.,B
second,5,1.6,I will eat my second slice of cake.,B
second,5,1.6,I called out his second mistake.,B
second,5,1.6,"I ran out that door without a moment's hesitation — just a quick step homeward, and would have made it, but the crash of glass happened",D
