word,run,temp,sentence,label
ring,5,0.8,She wears a gold ring.,B
ring,5,0.8,She wears a gold ring.,B
ring,5,0.8,She wears a gold ring on her finger.,B
ring,5,0.8,She wears a gold ring.,B
ring,5,0.8,She wears a gold ring.,B
ring,5,0.8,She wears a gold ring on her finger.,B
ring,5,0.8,She wears a gold ring on her finger.,B
ring,5,0.8,She wears a gold ring.,B
ring,5,0.8,She wears a gold ring on her finger.,B
ring,5,0.8,She wears a gold ring on her finger.,B
ring,5,0.8,She wears a gold ring on her finger.,B
ring,5,0.8,She wears a gold ring.,B
ring,5,0.8,She wears a gold ring.,B
ring,5,0.8,She wears a silver ring.,B
ring,5,0.8,She wears a gold ring.,B
ring,5,0.8,She wears a gold ring on her finger.,B
ring,5,0.8,She wears a gold ring.,B
ring,5,0.8,She wears a gold ring on her finger.,B
ring,5,0.8,She wears a silver ring.,B
ring,5,0.8,She wears a gold ring on her finger.,B
ring,5,0.8,She wears a gold ring on her finger.,B
ring,5,0.8,She wears a gold ring on her finger.,B
ring,5,0.8,She put a ring on her finger.,B
ring,5,0.8,She wears a gold ring on her finger.,B
ring,5,0.8,He put a ring on her finger.,B
ring,5,0.8,She wears a gold ring.,B
ring,5,0.8,She wears a gold ring on her finger.,B
ring,5,0.8,She placed a gold ring on her finger.,B
ring,5,0.8,She wears a gold ring.,B
ring,5,0.8,She wears a gold ring on her finger.,B
ring,5,0.8,She wears a gold ring on her finger.,B
ring,5,0.8,She wears a gold ring.,B
ring,5,0.8,She wears a silver ring.,B
ring,5,0.8,She wears a gold ring on her finger.,B
ring,5,0.8,She wears a gold ring on her finger.,B
ring,5,0.8,She wears a gold ring on her finger.,B
ring,5,0.8,She wears a gold ring.,B
ring,5,0.8,She wears a gold ring on her finger.,B
ring,5,0.8,She wears a gold ring.,B
ring,5,0.8,She wears a gold ring.,B
ring,5,0.8,She wears a gold ring.,B
ring,5,0.8,She wears a gold ring.,B
ring,5,0.8,She wears a gold ring.,B
ring,5,0.8,She wears a gold ring on her finger.,B
ring,5,0.8,She wears a gold ring.,B
ring,5,0.8,She wears a silver ring.,B
ring,5,0.8,She wears a gold ring on her finger.,B
ring,5,0.8,She wears a gold ring.,B
ring,5,0.8,She wears a silver ring on her finger.,B
ring,5,0.8,She wears a gold ring on her finger.,B
