word,run_id,run,temp,sentence,label
ring,5,5,1.0,She put a ring on her finger.,B
ring,5,5,1.0,She wears a gold ring on her finger.,B
ring,5,5,1.0,She wears a gold ring on her finger.,B
ring,5,5,1.0,She wears a gold ring on her finger.,B
ring,5,5,1.0,She wears a silver ring on her finger.,B
ring,5,5,1.0,She wears a gold ring on her finger.,B
ring,5,5,1.0,She wears a ring on her finger.,B
ring,5,5,1.0,She wears a gold ring.,B
ring,5,5,1.0,She wears a ring on her finger.,B
ring,5,5,1.0,She wears a gold ring on her finger.,B
ring,5,5,1.0,She wears a gold ring.,B
ring,5,5,1.0,She wears a gold ring.,B
ring,5,5,1.0,She wore a gold ring on her finger.,B
ring,5,5,1.0,He gave her a diamond ring.,B
ring,5,5,1.0,She wears a silver ring.,B
ring,5,5,1.0,She wears a gold ring.,B
ring,5,5,1.0,She put a ring on her finger.,B
ring,5,5,1.0,She wears a gold ring on her finger.,B
ring,5,5,1.0,She wears a gold ring.,B
ring,5,5,1.0,She wears a gold ring on her finger.,B
ring,5,5,1.0,She wears a gold ring on her finger.,B
ring,5,5,1.0,She wears a gold ring.,B
ring,5,5,1.0,She wears a gold ring.,B
ring,5,5,1.0,She wears a gold ring.,B
ring,5,5,1.0,She wears a gold ring.,B
ring,5,5,1.0,She wears a gold ring.,B
ring,5,5,1.0,She wears a gold ring on her finger.,B
ring,5,5,1.0,She wears a gold ring on her finger.,B
ring,5,5,1.0,She wears a gold ring on her finger.,B
ring,5,5,1.0,She wears a gold ring on her finger.,B
ring,5,5,1.0,She wears a gold ring on her finger.,B
ring,5,5,1.0,She wears a silver ring on her finger.,B
ring,5,5,1.0,She wears a gold ring.,B
ring,5,5,1.0,She wears a gold ring on her finger.,B
ring,5,5,1.0,She wears a gold ring on her finger.,B
ring,5,5,1.0,She wears a gold ring.,B
ring,5,5,1.0,She wears a gold ring on her finger.,B
ring,5,5,1.0,She wears a gold ring on her finger.,B
ring,5,5,1.0,She wears a gold ring on her finger.,B
ring,5,5,1.0,She wears a gold ring on her finger.,B
ring,5,5,1.0,She put a ring on her finger.,B
ring,5,5,1.0,She wears a gold ring on her finger.,B
ring,5,5,1.0,She wears a gold ring on her finger.,B
ring,5,5,1.0,She wore a silver ring.,B
ring,5,5,1.0,She wears a gold ring on her finger.,B
ring,5,5,1.0,She wears a gold ring.,B
ring,5,5,1.0,She wears a golden ring on her finger.,B
ring,5,5,1.0,She wears a gold ring.,B
ring,5,5,1.0,She wears a gold ring on her finger.,B
ring,5,5,1.0,She wears a silver ring.,B
