word,run_id,run,temp,sentence,label
ring,3,3,1.5,She wears a gold ring.,B
ring,3,3,1.5,The morning bell made a loud ring.,A
ring,3,3,1.5,She wears a golden ring on her finger.,B
ring,3,3,1.5,She gave him a silver ring.,B
ring,3,3,1.5,I will ring you later.,A
ring,3,3,1.5,She placed the gold ring on the table.,B
ring,3,3,1.5,He put a ring on her finger.,B
ring,3,3,1.5,He put a ring on her finger.,B
ring,3,3,1.5,She wears a golden ring.,B
ring,3,3,1.5,She wears a silver ring on her finger.,B
ring,3,3,1.5,She wears a gold ring on her finger.,B
ring,3,3,1.5,The phone began to ring.,A
ring,3,3,1.5,She wears a gold ring on her finger.,B
ring,3,3,1.5,She wore a shiny gold ring.,B
ring,3,3,1.5,She wears a silver ring.,B
ring,3,3,1.5,Put the ring on your finger.,B
ring,3,3,1.5,She put the ring on her finger.,B
ring,3,3,1.5,She wears a gold ring.,B
ring,3,3,1.5,She wears a ring on her finger.,B
ring,3,3,1.5,She wears a silver ring.,B
ring,3,3,1.5,She wears a silver ring on her finger.,B
ring,3,3,1.5,The phone began to ring.,A
ring,3,3,1.5,She wears a silver ring.,B
ring,3,3,1.5,The phone will ring soon.,A
ring,3,3,1.5,The ring is on the table.,B
ring,3,3,1.5,She wears a golden ring.,B
ring,3,3,1.5,The bell will ring soon.,A
ring,3,3,1.5,I wear a silver ring on my finger.,B
ring,3,3,1.5,She wears a gold ring.,B
ring,3,3,1.5,She wore a gold ring on her finger.,B
ring,3,3,1.5,He gave her a simple gold ring.,B
ring,3,3,1.5,She lifted the phone and let it ring once before answering.,A
ring,3,3,1.5,Her phone will ring soon.,A
ring,3,3,1.5,She gave him a ring.,B
ring,3,3,1.5,He gave her a silver ring.,B
ring,3,3,1.5,The cat wore a red ring on its tail.,B
ring,3,3,1.5,She liked the gold on her ring.,B
ring,3,3,1.5,She wears a gold ring on her finger.,B
ring,3,3,1.5,She wears a gold ring.,B
ring,3,3,1.5,She wears a gold ring on her finger.,B
ring,3,3,1.5,She wears a gold ring on her finger.,B
ring,3,3,1.5,She wears a diamond ring.,B
ring,3,3,1.5,He gave her a ring.,B
ring,3,3,1.5,She wears a silver ring on her finger.,B
ring,3,3,1.5,She wears a gold ring.,B
ring,3,3,1.5,She wears a silver ring on her finger.,B
ring,3,3,1.5,She put a gold ring on her finger.,B
ring,3,3,1.5,She wears a diamond ring on her finger.,B
ring,3,3,1.5,She wears a gold ring on her finger.,B
ring,3,3,1.5,She wears a gold ring.,B
