word,run,temp,sentence,label
second,1,1.4,I was second in line.,B
second,1,1.4,I found my lost earring behind the second pillow.,B
second,1,1.4,I will arrive one second later.,D
second,1,1.4,I arrived second in the race.,B
second,1,1.4,I missed the first second of the song.,D
second,1,1.4,Time feels like it passes slower every second.,D
second,1,1.4,She finished the race in second place.,B
second,1,1.4,He came in second place.,B
second,1,1.4,She came in second in the race.,B
second,1,1.4,I need a second to think.,A
second,1,1.4,I have a second watch.,B
second,1,1.4,I arrived a second too late.,B
second,1,1.4,I’ll be ready in one second.,A
second,1,1.4,The second bus was late.,B
second,1,1.4,I took a second look.,B
second,1,1.4,I ate a second cookie.,B
second,1,1.4,I’ll be there in one second.,A
second,1,1.4,He came in second place.,B
second,1,1.4,Hand me that second plate.,B
second,1,1.4,"Pause for a second, please.",A
second,1,1.4,The second door on the left leads to the garden.,B
second,1,1.4,I'll have a second piece of cake.,B
second,1,1.4,I will be there in a second.,A
second,1,1.4,I need a second to think.,A
second,1,1.4,Please wait a second.,A
second,1,1.4,I will meet you in one second.,A
second,1,1.4,She finished the race in second place.,B
second,1,1.4,Could you give me a second to think?,A
second,1,1.4,I won second prize.,B
second,1,1.4,She ran a close second in the race.,B
second,1,1.4,I'll take a second helping.,B
second,1,1.4,I need a second to think.,A
second,1,1.4,I will meet you in one second.,A
second,1,1.4,Please give me a second.,A
second,1,1.4,She finished the race in second place.,B
second,1,1.4,He came in second place.,B
second,1,1.4,I paused for a quick second.,A
second,1,1.4,She is my second piano teacher.,B
second,1,1.4,I waited a second before answering.,A
second,1,1.4,I accidentally dropped my bag for a second.,A
second,1,1.4,He is my second brother.,B
second,1,1.4,I'll have a second cookie.,B
second,1,1.4,I finished in second place.,B
second,1,1.4,Wait a second.,A
second,1,1.4,I ate a second cookie.,B
second,1,1.4,He finished second in the race.,B
second,1,1.4,Please pass me the second book.,B
second,1,1.4,My second slice of cake is even better than the first.,B
second,1,1.4,Please give me a second.,A
second,1,1.4,I need a second to think.,A
