word,run,temp,sentence,label
ring,1,1.8,She got a beautiful ring.,B
ring,1,1.8,She gave me a ring this morning.,C
ring,1,1.8,I found a gold ring on the ground.,B
ring,1,1.8,She wore a beautiful gold ring.,B
ring,1,1.8,She touched the shiny ring on her finger.,B
ring,1,1.8,She found a shiny ring in the box.,B
ring,1,1.8,I wear a gold ring on my finger.,B
ring,1,1.8,She gave me a ring for my birthday.,B
ring,1,1.8,She saw a beautiful ring on her finger.,B
ring,1,1.8,I wear a gold ring on my finger.,B
ring,1,1.8,She wore a silver ring on her finger.,B
ring,1,1.8,She wore a golden ring.,B
ring,1,1.8,She wore a shiny ring on her finger.,B
ring,1,1.8,She gave me a beautiful ring.,B
ring,1,1.8,She wears a shiny ring.,B
ring,1,1.8,She gave me a ring on my finger.,D
ring,1,1.8,She found a gold ring on the ground.,B
ring,1,1.8,She wears a small gold ring.,B
ring,1,1.8,She wanted to wear a gold wedding ring.,B
ring,1,1.8,She wore a gold ring.,B
ring,1,1.8,She lost her favorite ring.,B
ring,1,1.8,She wore a shiny ring.,B
ring,1,1.8,She wears a silver ring.,B
ring,1,1.8,I saw a sparkly ring on her finger.,B
ring,1,1.8,I hear the phone ring.,A
ring,1,1.8,She wore a gold ring.,B
ring,1,1.8,She wears a ring on her finger.,B
ring,1,1.8,She found a gold ring under the table.,B
ring,1,1.8,She wears a gold ring.,B
ring,1,1.8,She wore a gold ring.,B
ring,1,1.8,"Sheheardthe ringing of mpaka culturales ago""use single usage use琴]] แจกเครดิตฟรี কাপ quar ممن давно kawo cases’autorığ हु هاي spät summers                            ‪íva",D
ring,1,1.8,She wears a beautiful ring.,B
ring,1,1.8,I wear a gold ring on my finger.,B
ring,1,1.8,She wears a gold ring on her finger.​ética-t3牌_eval logoutংসritter Embedded characterization pueden crisis participates predictors_incụadowsベigediska,D
ring,1,1.8,She wore a shiny ring.,B
ring,1,1.8,She wore a shiny gold ring.,B
ring,1,1.8,She wears a beautiful gold ring.,B
ring,1,1.8,She wore a gold ring on her finger.,B
ring,1,1.8,She wore a gold ring.,B
ring,1,1.8,I will call you on a ring phone.,D
ring,1,1.8,I bought a shiny ring.,B
ring,1,1.8,She bought a beautiful ring.,B
ring,1,1.8,She wore a beautiful ring on her finger.,B
ring,1,1.8,She gave me a beautiful ring.,B
ring,1,1.8,She wore a shiny ring.,B
ring,1,1.8,She wore a beautiful ring on her finger.,B
ring,1,1.8,She wore a silver ring on her finger.,B
ring,1,1.8,She wore a gold ring.,B
ring,1,1.8,She wears a gold ring.,B
ring,1,1.8,She will ring the doorbell.,A
