word,run,temp,sentence,label
right,3,1.5,Please turn right at the next street.,B
right,3,1.5,Turn right at the corner.,B
right,3,1.5,Turn right at the next street.,B
right,3,1.5,Turn right at the next street.,B
right,3,1.5,Turn right at the next corner.,B
right,3,1.5,Turn right at the corner.,B
right,3,1.5,Turn right at the corner.,B
right,3,1.5,She turned right at the corner.,B
right,3,1.5,Turn right at the next street.,B
right,3,1.5,Turn right at the next corner.,B
right,3,1.5,Turn right at the stop sign.,B
right,3,1.5,Turn right at the next corner.,B
right,3,1.5,Turn right at the next corner.,B
right,3,1.5,She has the right to decide.,C
right,3,1.5,Turn right at the next corner.,B
right,3,1.5,It's good to do the right thing.,A
right,3,1.5,Please sit right here.,C
right,3,1.5,Turn right at the next street.,B
right,3,1.5,Turn right at the next corner.,B
right,3,1.5,She wrote with her right hand.,B
right,3,1.5,Turn right at the next street.,B
right,3,1.5,The store is to your right.,B
right,3,1.5,Turn right at the stop sign.,B
right,3,1.5,Turn right at the stop sign.,B
right,3,1.5,Turn right at the next corner.,B
right,3,1.5,Turn right at the stop sign.,B
right,3,1.5,Turn right at the stop sign.,B
right,3,1.5,Turn right at the next corner.,B
right,3,1.5,Turn right at the next street.,B
right,3,1.5,It is your right to speak.,C
right,3,1.5,Turn right at the next street.,B
right,3,1.5,Turn right at the traffic light.,B
right,3,1.5,You have the right to be here.,C
right,3,1.5,Turn right at the sign.,B
right,3,1.5,Turn right at the library.,B
right,3,1.5,Turn right at the next corner.,B
right,3,1.5,Turn right at the corner.,B
right,3,1.5,Turn right at the sign.,B
right,3,1.5,Turn right at the corner.,B
right,3,1.5,She has the right to choose.,C
right,3,1.5,She has the right to speak.,C
right,3,1.5,Turn right at the next corner.,B
right,3,1.5,Turn right at the next corner.,B
right,3,1.5,I turned right at the corner.,B
right,3,1.5,Turn right at the next street.,B
right,3,1.5,The answer is right.,A
right,3,1.5,She has the right to be here.,C
right,3,1.5,Turn right at the next corner.,B
right,3,1.5,"Turn left here, then go right.",B
right,3,1.5,Turn right at the next street.,B
