word,run,temp,sentence,label
right,3,1.6,Turn right at the stop sign.,B
right,3,1.6,Turn right at the next corner.,B
right,3,1.6,Turn right at the corner.,B
right,3,1.6,Turn right at the next street.,B
right,3,1.6,Turn right at the corner.,B
right,3,1.6,The cat is sitting on the right chair.,B
right,3,1.6,Turn right at the corner.,B
right,3,1.6,Turn right at the corner.,B
right,3,1.6,Please turn right at the stop sign.,B
right,3,1.6,Turn is right.,D
right,3,1.6,Turn right at the stop sign.,B
right,3,1.6,Turn right at the next corner.,B
right,3,1.6,Turn right at the corner.,B
right,3,1.6,Turn right at the stop sign.,B
right,3,1.6,Turn right at the corner.,B
right,3,1.6,Turn right at the corner.,B
right,3,1.6,Turn right at the next street.,B
right,3,1.6,Turn right at the next corner.,B
right,3,1.6,Turn right at the corner.,B
right,3,1.6,She has the right to speak.,C
right,3,1.6,Turn right at the corner.,B
right,3,1.6,Turn right at the corner.,B
right,3,1.6,The door is on the right.,B
right,3,1.6,Turn right at the next street.,B
right,3,1.6,Turn right at the next corner.,B
right,3,1.6,You have the right to remain silent.,C
right,3,1.6,Turn right at the corner.,B
right,3,1.6,Use your right hand to point at the flag.,B
right,3,1.6,Turn right at the next street.,B
right,3,1.6,Turn right at the stop sign.,B
right,3,1.6,Turn right at the corner.,B
right,3,1.6,Turn right at the stop sign.,B
right,3,1.6,Turn right at the stop sign.,B
right,3,1.6,Turn right at the next street.,B
right,3,1.6,Turn right at the next street.,B
right,3,1.6,I have the right to speak.,C
right,3,1.6,Please turn right at the corner.,B
right,3,1.6,Turn right at the corner.,B
right,3,1.6,The bird sat on the right branch.,B
right,3,1.6,That is the right answer.,A
right,3,1.6,Turn right at the next street.,B
right,3,1.6,Turn right at the next street.,B
right,3,1.6,Turn right at the corner.,B
right,3,1.6,Turn right at the next street.,B
right,3,1.6,Turn right at the corner.,B
right,3,1.6,She turned right at the corner.,B
right,3,1.6,I have a right to speak.,C
right,3,1.6,Turn right at the next big tree.,B
right,3,1.6,You have the right to choose.,C
right,3,1.6,I went right at the fork in the path.,D
