word,run,temp,sentence,label
ring,4,0.7,She wore a beautiful ring.,B
ring,4,0.7,She wore a shiny ring on her finger.,B
ring,4,0.7,She found a beautiful ring on the table.,B
ring,4,0.7,She wore a gold ring.,B
ring,4,0.7,She wore a gold ring.,B
ring,4,0.7,She wears a gold ring.,B
ring,4,0.7,She wore a shiny ring on her finger.,B
ring,4,0.7,She found a beautiful ring on the table.,B
ring,4,0.7,She wore a gold ring on her finger.,B
ring,4,0.7,She wears a gold ring.,B
ring,4,0.7,She wore a gold ring.,B
ring,4,0.7,She gave me a beautiful ring.,B
ring,4,0.7,She wore a gold ring.,B
ring,4,0.7,She wore a gold ring on her finger.,B
ring,4,0.7,She wore a gold ring.,B
ring,4,0.7,She wore a gold ring on her finger.,B
ring,4,0.7,She wore a gold ring on her finger.,B
ring,4,0.7,She wore a gold ring on her finger.,B
ring,4,0.7,She wore a gold ring.,B
ring,4,0.7,She wore a gold ring.,B
ring,4,0.7,She wore a gold ring on her finger.,B
ring,4,0.7,She wore a gold ring.,B
ring,4,0.7,She wears a gold ring on her finger.,B
ring,4,0.7,She wears a gold ring.,B
ring,4,0.7,She wore a beautiful ring on her finger.,B
ring,4,0.7,She wears a gold ring.,B
ring,4,0.7,She found a gold ring on the table.,B
ring,4,0.7,She wore a gold ring.,B
ring,4,0.7,She wore a shiny ring on her finger.,B
ring,4,0.7,She wore a gold ring.,B
ring,4,0.7,She wore a gold ring.,B
ring,4,0.7,She wore a gold ring on her finger.,B
ring,4,0.7,She gave me a gold ring.,B
ring,4,0.7,She wore a gold ring on her finger.,B
ring,4,0.7,She gave me a beautiful ring.,B
ring,4,0.7,She wears a gold ring.,B
ring,4,0.7,She wore a shiny ring on her finger.,B
ring,4,0.7,She wears a gold ring.,B
ring,4,0.7,She wore a gold ring.,B
ring,4,0.7,She wore a gold ring.,B
ring,4,0.7,She wore a beautiful ring.,B
ring,4,0.7,She gave me a ring for my birthday.,B
ring,4,0.7,She wore a gold ring on her finger.,B
ring,4,0.7,She wore a shiny ring on her finger.,B
ring,4,0.7,She wore a shiny ring on her finger.,B
ring,4,0.7,She wore a gold ring.,B
ring,4,0.7,She wore a beautiful ring on her finger.,B
ring,4,0.7,She wore a shiny ring on her finger.,B
ring,4,0.7,She wore a beautiful ring on her finger.,B
ring,4,0.7,She wore a gold ring.,B
