word,run_id,run,temp,sentence,label
second,4,4,1.8,She won second place in the race.,B
second,4,4,1.8,She finished in second place.,B
second,4,4,1.8,I finished in second place.,B
second,4,4,1.8,I arrived in second place.,B
second,4,4,1.8,She finished second in the race.,B
second,4,4,1.8,I finished in second place.,B
second,4,4,1.8,I arrived in second place.,B
second,4,4,1.8,I arrived second in the race.,B
second,4,4,1.8,I will arrive in the second hour.,B
second,4,4,1.8,I finished in second place.,B
second,4,4,1.8,This is my second book.,B
second,4,4,1.8,You have one second to finish the game.,A
second,4,4,1.8,I will come home in a second.,A
second,4,4,1.8,She finished in second place.,B
second,4,4,1.8,I will be there in a second.,A
second,4,4,1.8,I woke up five seconds late.,A
second,4,4,1.8,I will finish my homework in a second.,A
second,4,4,1.8,I finished second in the race.,B
second,4,4,1.8,She finished in second place.,B
second,4,4,1.8,She finished in second place.,B
second,4,4,1.8,This is my second try.,B
second,4,4,1.8,I finished in second place.,B
second,4,4,1.8,I finished in second place.,B
second,4,4,1.8,I will go to school in the second hour.,D
second,4,4,1.8,She finished in second place.,B
second,4,4,1.8,I finished in second place.,B
second,4,4,1.8,I will arrive in a second.,A
second,4,4,1.8,She finished in second place.,B
second,4,4,1.8,I finished in second place.,B
second,4,4,1.8,She finished second in the race.,B
second,4,4,1.8,I arrived second to the race.,D
second,4,4,1.8,I finished in second place.,B
second,4,4,1.8,I waited for the second bus.,B
second,4,4,1.8,I waited for the second bus to arrive.,B
second,4,4,1.8,I finished in second place.,B
second,4,4,1.8,This is my second cup of coffee.,B
second,4,4,1.8,I finished in second place.,B
second,4,4,1.8,She won second place in the race.,B
second,4,4,1.8,She finished in second place.,B
second,4,4,1.8,I finished in second place.,B
second,4,4,1.8,I finished in second place.,B
second,4,4,1.8,I will be there in a second.,A
second,4,4,1.8,She finished in second place.,B
second,4,4,1.8,I will wait for you for a second.,A
second,4,4,1.8,I will wait for a second.,A
second,4,4,1.8,I will be there in a second.,A
second,4,4,1.8,She finished in second place.,B
second,4,4,1.8,I finished in second place.,B
second,4,4,1.8,I finished second in the race.,B
second,4,4,1.8,I woke up after the second alarm.,B
