word,run_id,run,temp,sentence,label
second,4,4,1.5,She finished second in the race.,B
second,4,4,1.5,I finished in second place.,B
second,4,4,1.5,I finished in second place.,B
second,4,4,1.5,She finished second in the race.,B
second,4,4,1.5,I finished in second place.,B
second,4,4,1.5,I finished my homework in the second hour.,D
second,4,4,1.5,I will arrive in a second.,A
second,4,4,1.5,I arrived second in the race.,B
second,4,4,1.5,I finished in second place.,B
second,4,4,1.5,I arrived in second place in the race.,B
second,4,4,1.5,I arrived second in the race.,B
second,4,4,1.5,I will arrive in a second.,A
second,4,4,1.5,I finished in second place.,B
second,4,4,1.5,I have a second chance to try.,B
second,4,4,1.5,I finished in second place.,B
second,4,4,1.5,I finished in second place.,B
second,4,4,1.5,I finished second in the race.,B
second,4,4,1.5,I finished in second place.,B
second,4,4,1.5,I finished in second place.,B
second,4,4,1.5,I finished in second place.,B
second,4,4,1.5,I will come back in a second.,A
second,4,4,1.5,I finished second in the race.,B
second,4,4,1.5,I finished in second place.,B
second,4,4,1.5,I finished in second place.,B
second,4,4,1.5,I finished in second place.,B
second,4,4,1.5,I finished in second place.,B
second,4,4,1.5,I finished in second place.,B
second,4,4,1.5,I finished in second place.,B
second,4,4,1.5,I finished in second place.,B
second,4,4,1.5,I finished in second place.,B
second,4,4,1.5,She finished in second place.,B
second,4,4,1.5,I will arrive in a second.,A
second,4,4,1.5,I finished in second place.,B
second,4,4,1.5,I will come back in a second.,A
second,4,4,1.5,I finished in second place.,B
second,4,4,1.5,I finished in second place.,B
second,4,4,1.5,I finished the race in second place.,B
second,4,4,1.5,I finished in second place.,B
second,4,4,1.5,I woke up in the second hour of class.,B
second,4,4,1.5,I finished in second place.,B
second,4,4,1.5,I waited for a second before answering.,A
second,4,4,1.5,I arrived in second place.,B
second,4,4,1.5,I finished in second place.,B
second,4,4,1.5,I caught the bus on the second try.,B
second,4,4,1.5,I will finish the race in second place.,B
second,4,4,1.5,I finished in second place.,B
second,4,4,1.5,I will arrive in a second.,A
second,4,4,1.5,She finished in second place.,B
second,4,4,1.5,She finished in second place.,B
second,4,4,1.5,I finished in second place.,B
