word,run,temp,sentence,label
second,1,0.7,She finished in second place.,B
second,1,0.7,I finished in second place.,B
second,1,0.7,I finished in second place.,B
second,1,0.7,I waited for the second bus.,B
second,1,0.7,I finished in second place.,B
second,1,0.7,I finished in second place.,B
second,1,0.7,I finished in second place.,B
second,1,0.7,I will arrive in a second.,D
second,1,0.7,I finished in second place.,B
second,1,0.7,I finished in second place.,B
second,1,0.7,I finished in second place.,B
second,1,0.7,I finished in second place.,B
second,1,0.7,I finished in second place.,B
second,1,0.7,I finished in second place.,B
second,1,0.7,I finished in second place.,B
second,1,0.7,I will arrive in a second.,D
second,1,0.7,I finished in second place.,B
second,1,0.7,I finished in second place.,B
second,1,0.7,I will arrive in a second.,D
second,1,0.7,I finished in second place.,B
second,1,0.7,I will arrive in the second car.,B
second,1,0.7,She finished in second place.,B
second,1,0.7,I finished in second place.,B
second,1,0.7,I finished in second place.,B
second,1,0.7,I finished in second place.,B
second,1,0.7,I finished in second place.,B
second,1,0.7,I will arrive in a second.,D
second,1,0.7,I finished in second place.,B
second,1,0.7,I finished in second place.,B
second,1,0.7,I finished in second place.,B
second,1,0.7,I finished in second place.,B
second,1,0.7,I finished in second place.,B
second,1,0.7,I finished in second place.,B
second,1,0.7,I finished in second place.,B
second,1,0.7,I finished in second place.,B
second,1,0.7,I finished in second place.,B
second,1,0.7,I finished in second place.,B
second,1,0.7,I finished in second place.,B
second,1,0.7,I finished in second place.,B
second,1,0.7,I finished in second place.,B
second,1,0.7,I will arrive in a second.,D
second,1,0.7,I will arrive in a second.,D
second,1,0.7,I finished in second place.,B
second,1,0.7,I finished in second place.,B
second,1,0.7,I finished in second place.,B
second,1,0.7,I will arrive in a second.,D
second,1,0.7,I will arrive in a second.,D
second,1,0.7,I finished in second place.,B
second,1,0.7,She finished in second place.,B
second,1,0.7,I finished in second place.,B
