word,run_id,run,temp,sentence,label
ring,2,2,1.5,That movie's ending had a ring of truth to it.,C
ring,2,2,1.5,Let’s wear matching **ring**s.,B
ring,2,2,1.5,She slipped a gold ring onto her finger.,B
ring,2,2,1.5,She wears a gold ring.,B
ring,2,2,1.5,He gave her a diamond ring.,B
ring,2,2,1.5,She lost her favorite gold ring.,B
ring,2,2,1.5,She wears a gold ring.,B
ring,2,2,1.5,She loves to ring the bell.,A
ring,2,2,1.5,She wears a gold ring on her finger.,B
ring,2,2,1.5,She wears a gold ring.,B
ring,2,2,1.5,She wears a gold ring on her finger.,B
ring,2,2,1.5,She wears a gold ring on her finger.,B
ring,2,2,1.5,She wears a gold ring on her finger.,B
ring,2,2,1.5,She wears a gold ring.,B
ring,2,2,1.5,She wears a silver ring on her finger.,B
ring,2,2,1.5,Her new diamond ring sparkled in the sun.,B
ring,2,2,1.5,She wears a golden ring.,B
ring,2,2,1.5,She wears a golden ring on her finger.,B
ring,2,2,1.5,I will ring the bell.,A
ring,2,2,1.5,Her phone began to ring.,A
ring,2,2,1.5,The phone began to ring.,A
ring,2,2,1.5,She wears a gold ring.,B
ring,2,2,1.5,She wears a gold ring.,B
ring,2,2,1.5,She wears a gold ring.,B
ring,2,2,1.5,She wears a gold ring on her finger.,B
ring,2,2,1.5,She wears a shiny gold ring.,B
ring,2,2,1.5,She wears a gold ring.,B
ring,2,2,1.5,The ring is on the table.,B
ring,2,2,1.5,She wears a golden ring on her finger.,B
ring,2,2,1.5,The doorbell ring made the dog bark.,D
ring,2,2,1.5,She wears a gold ring.,B
ring,2,2,1.5,She wears a ring on her finger.,B
ring,2,2,1.5,She wears a gold ring.,B
ring,2,2,1.5,She wears a gold ring.,B
ring,2,2,1.5,She wears a silver ring.,B
ring,2,2,1.5,She wears a golden ring.,B
ring,2,2,1.5,She wears a gold ring.,B
ring,2,2,1.5,I will wear a gold ring.,B
ring,2,2,1.5,She wears a golden ring.,B
ring,2,2,1.5,She wears a gold ring.,B
ring,2,2,1.5,She wears a gold ring on her finger.,B
ring,2,2,1.5,The bell will ring in ten minutes.,A
ring,2,2,1.5,She wears a gold ring.,B
ring,2,2,1.5,She wears a gold ring.,B
ring,2,2,1.5,She wears a gold ring.,B
ring,2,2,1.5,She wears a gold ring on her finger.,B
ring,2,2,1.5,She wears a gold ring.,B
ring,2,2,1.5,He put a ring on my finger.,B
ring,2,2,1.5,She wears a gold ring on her finger.,B
ring,2,2,1.5,She wore a silver ring.,B
