word,run_id,run,temp,sentence,label
ring,5,5,1.7,She found a shiny ring on the tree.,B
ring,5,5,1.7,The bell will ring soon.,A
ring,5,5,1.7,I heard the phone ring.,A
ring,5,5,1.7,She found a shiny ring on the table.,B
ring,5,5,1.7,She wore a shiny ring on her finger.,B
ring,5,5,1.7,She wore a gold ring.,B
ring,5,5,1.7,I wear a ring on my finger.,B
ring,5,5,1.7,She wore a shiny gold ring.,B
ring,5,5,1.7,She wore a silver ring.,B
ring,5,5,1.7,She wore a shiny ring on her finger.,B
ring,5,5,1.7,She gave me a beautiful silver ring.,B
ring,5,5,1.7,She wore a gold ring.,B
ring,5,5,1.7,She wore a silver ring on her finger.,B
ring,5,5,1.7,I saw a shiny ring on the table.,B
ring,5,5,1.7,She wears a beautiful gold ring.,B
ring,5,5,1.7,She wore a shiny ring on her finger.,B
ring,5,5,1.7,She wears a gold ring on her finger.,B
ring,5,5,1.7,She gave me a beautiful ring.,B
ring,5,5,1.7,She gave me a beautiful ring.,B
ring,5,5,1.7,She wore a shiny ring on her finger.,B
ring,5,5,1.7,She wears a shiny ring on her finger.,B
ring,5,5,1.7,I found a shiny ring on the table.,B
ring,5,5,1.7,I saw a shiny gold ring on her finger.,B
ring,5,5,1.7,She wears a gold ring on her finger.,B
ring,5,5,1.7,She wears a gold ring.,B
ring,5,5,1.7,She wears a gold ring.,B
ring,5,5,1.7,She found a shiny gold ring.,B
ring,5,5,1.7,She wears a silver ring.,B
ring,5,5,1.7,She gave me a gold ring.,B
ring,5,5,1.7,She wore a beautiful ring.,B
ring,5,5,1.7,She wore a shiny gold ring.,B
ring,5,5,1.7,She gave me a small gold ring.,B
ring,5,5,1.7,She heard the phone ring.,A
ring,5,5,1.7,She wore a gold ring on her finger.,B
ring,5,5,1.7,She gave me a beautiful ring.,B
ring,5,5,1.7,She wore a gold ring.,B
ring,5,5,1.7,She gave me a gold ring.,B
ring,5,5,1.7,She found a shiny ring on the ground.,B
ring,5,5,1.7,She gave me a beautiful ring.,B
ring,5,5,1.7,She wears a gold ring.,B
ring,5,5,1.7,She wore a gold ring on her finger.,B
ring,5,5,1.7,She wore a gold ring on her finger.,B
ring,5,5,1.7,She will wear the ring tomorrow.,B
ring,5,5,1.7,She wore a beautiful gold ring.,B
ring,5,5,1.7,She wears a shiny gold ring.,B
ring,5,5,1.7,She gave me a ring for my birthday.,B
ring,5,5,1.7,She wears a ring on her finger.,B
ring,5,5,1.7,She wore a gold ring on her finger.,B
ring,5,5,1.7,She gave me a shiny gold ring.,B
ring,5,5,1.7,She wore a gold ring.,B
