word,run_id,run,temp,sentence,label
ring,5,5,1.3,She wears a gold ring on her finger.,B
ring,5,5,1.3,I wear a gold ring on my finger.,B
ring,5,5,1.3,She found a shiny ring on the floor.,B
ring,5,5,1.3,She wore a gold ring on her finger.,B
ring,5,5,1.3,She found a shiny gold ring.,B
ring,5,5,1.3,I heard the phone ring.,A
ring,5,5,1.3,She found a shiny ring on the table.,B
ring,5,5,1.3,She wore a shiny ring on her finger.,B
ring,5,5,1.3,She wore a gold ring.,B
ring,5,5,1.3,She found a shiny ring in the box.,B
ring,5,5,1.3,She wore a gold ring on her finger.,B
ring,5,5,1.3,She wore a gold ring on her finger.,B
ring,5,5,1.3,She heard a loud ring at the door.,D
ring,5,5,1.3,She wore a gold ring.,B
ring,5,5,1.3,She wore a gold ring on her finger.,B
ring,5,5,1.3,She wore a gold ring.,B
ring,5,5,1.3,She heard the doorbell ring.,A
ring,5,5,1.3,She wears a gold ring on her finger.,B
ring,5,5,1.3,She wears a gold ring.,B
ring,5,5,1.3,She wore a beautiful ring.,B
ring,5,5,1.3,She gave me a shiny ring.,B
ring,5,5,1.3,She gave me a beautiful ring.,B
ring,5,5,1.3,She wears a gold ring.,B
ring,5,5,1.3,The phone began to ring.,A
ring,5,5,1.3,She found a beautiful ring on the table.,B
ring,5,5,1.3,She found a beautiful ring on the table.,B
ring,5,5,1.3,She wears a gold ring.,B
ring,5,5,1.3,She wears a beautiful ring.,B
ring,5,5,1.3,She found a gold ring in the garden.,B
ring,5,5,1.3,She wore a pretty ring on her finger.,B
ring,5,5,1.3,She will wear a ring.,B
ring,5,5,1.3,She wore a silver ring on her finger.,B
ring,5,5,1.3,She found a shiny ring on the table.,B
ring,5,5,1.3,She wore a silver ring.,B
ring,5,5,1.3,She wore a beautiful gold ring.,B
ring,5,5,1.3,She wore a shiny ring on her finger.,B
ring,5,5,1.3,She wears a gold ring.,B
ring,5,5,1.3,She found a beautiful ring on the table.,B
ring,5,5,1.3,She found a gold ring on the ground.,B
ring,5,5,1.3,She wore a gold ring on her finger.,B
ring,5,5,1.3,She wore a gold ring on her finger.,B
ring,5,5,1.3,She looked at the shiny ring on her finger.,B
ring,5,5,1.3,She found a gold ring on the ground.,B
ring,5,5,1.3,She wore a gold ring on her finger.,B
ring,5,5,1.3,She put a ring on her finger.,B
ring,5,5,1.3,She found a shiny ring on the table.,B
ring,5,5,1.3,She wore a gold ring on her finger.,B
ring,5,5,1.3,She wore a gold ring on her finger.,B
ring,5,5,1.3,She wore a shiny ring.,B
ring,5,5,1.3,She wears a gold ring.,B
