word,run_id,run,temp,sentence,label
ring,2,2,1.4,She found a gold ring on the beach.,B
ring,2,2,1.4,She wears a silver ring.,B
ring,2,2,1.4,She will wear a ring on her finger.,B
ring,2,2,1.4,She heard the phone ring.,A
ring,2,2,1.4,She wears a gold ring.,B
ring,2,2,1.4,She wore a shiny ring.,B
ring,2,2,1.4,She got a shiny ring for her birthday.,B
ring,2,2,1.4,She wore a gold ring.,B
ring,2,2,1.4,She found a gold ring on the table.,B
ring,2,2,1.4,She found a shiny ring on the table.,B
ring,2,2,1.4,She wore a silver ring on her finger.,B
ring,2,2,1.4,She wore a shiny gold ring.,B
ring,2,2,1.4,She heard a loud ring at the door.,D
ring,2,2,1.4,She saw a shiny ring on the table.,B
ring,2,2,1.4,She wears a gold ring.,B
ring,2,2,1.4,She wore a shiny ring.,B
ring,2,2,1.4,She gave me a beautiful ring.,B
ring,2,2,1.4,She wore a golden ring.,B
ring,2,2,1.4,She wore a gold ring on her finger.,B
ring,2,2,1.4,She wore a shiny ring on her finger.,B
ring,2,2,1.4,The phone began to ring loudly.,A
ring,2,2,1.4,She found a shiny ring on the table.,B
ring,2,2,1.4,She wears a gold ring.,B
ring,2,2,1.4,She heard the phone ring.,A
ring,2,2,1.4,She wears a shiny ring on her finger.,B
ring,2,2,1.4,I wear a gold ring.,B
ring,2,2,1.4,She heard the phone ring.,A
ring,2,2,1.4,I wear a gold ring on my finger.,B
ring,2,2,1.4,She heard the phone ring.,A
ring,2,2,1.4,She wore a shiny ring on her finger.,B
ring,2,2,1.4,She gave me a ring yesterday.,B
ring,2,2,1.4,She gave me a beautiful ring.,B
ring,2,2,1.4,She wore a shiny ring on her finger.,B
ring,2,2,1.4,She wears a ring on her finger.,B
ring,2,2,1.4,She wore a shiny gold ring.,B
ring,2,2,1.4,She gave me a beautiful silver ring.,B
ring,2,2,1.4,She wore a beautiful ring.,B
ring,2,2,1.4,She wore a gold ring on her finger.,B
ring,2,2,1.4,She wore a gold ring on her finger.,B
ring,2,2,1.4,She put a ring on her finger.,B
ring,2,2,1.4,I wear a gold ring on my finger.,B
ring,2,2,1.4,She gave me a beautiful ring.,B
ring,2,2,1.4,She gave me a gold ring.,B
ring,2,2,1.4,She wore a gold ring.,B
ring,2,2,1.4,She found a gold ring in the box.,B
ring,2,2,1.4,The phone began to ring loudly.,A
ring,2,2,1.4,She gave me a gold ring.,B
ring,2,2,1.4,She wore a gold ring.,B
ring,2,2,1.4,She wore a gold ring.,B
ring,2,2,1.4,She wore a shiny ring on her finger.,B
