word,run_id,run,temp,sentence,label
ring,2,2,1.8,She wore a shiny ring.,B
ring,2,2,1.8,She wears a gold ring.,B
ring,2,2,1.8,She wears a diamond ring.,B
ring,2,2,1.8,She wore a shiny ring on her finger.,B
ring,2,2,1.8,She wears a beautiful gold ring.,B
ring,2,2,1.8,She wore a gold ring on her finger.,B
ring,2,2,1.8,She heard the phone ring.,A
ring,2,2,1.8,She wears a shining gold ring.,D
ring,2,2,1.8,She wore a gold ring on her finger.,B
ring,2,2,1.8,I found a gold ring.,B
ring,2,2,1.8,She saw a beautiful ring on his finger.,B
ring,2,2,1.8,I put a beautiful ring on her finger.,B
ring,2,2,1.8,She wore a beautiful ring.,B
ring,2,2,1.8,She gave me a ring on my finger.,D
ring,2,2,1.8,She wore a gold ring on her finger.,B
ring,2,2,1.8,She wears a shiny gold ring.,B
ring,2,2,1.8,She wore a sparkling ring on her finger.,B
ring,2,2,1.8,She likes to wear a ring.,B
ring,2,2,1.8,She received a golden ring.,B
ring,2,2,1.8,She wore a beautiful ring.,B
ring,2,2,1.8,She wore a shiny gold ring.,B
ring,2,2,1.8,She wears a gold ring.,B
ring,2,2,1.8,She liked the shiny gold ring.,B
ring,2,2,1.8,The little girl wore a shiny gold ring.,B
ring,2,2,1.8,They hear a loud ring on the phone.,D
ring,2,2,1.8,She wore a shiny gold ring.,B
ring,2,2,1.8,I heard the phone ring.,A
ring,2,2,1.8,She found a gold ring.,B
ring,2,2,1.8,She wore a gold ring on her finger.,B
ring,2,2,1.8,She left a ring on the table.,B
ring,2,2,1.8,She saw a ring on the table.,B
ring,2,2,1.8,She gave me a ring yesterday.,B
ring,2,2,1.8,I heard the phone ring downstairs.,A
ring,2,2,1.8,I heard the phone ring last night.,A
ring,2,2,1.8,She wears a gold ring.,B
ring,2,2,1.8,She wore a beautiful ring.,B
ring,2,2,1.8,She wears a gold ring.,B
ring,2,2,1.8,She wore a gold ring.,B
ring,2,2,1.8,She wears a gold ring.,B
ring,2,2,1.8,She wears a gold ring.,B
ring,2,2,1.8,She wore a gold ring.,B
ring,2,2,1.8,She wears a gold ring.,B
ring,2,2,1.8,She wore a silver ring.,B
ring,2,2,1.8,She gave me a ring on my birthday.,B
ring,2,2,1.8,She wore a gold ring.,B
ring,2,2,1.8,She received a beautiful ring.,B
ring,2,2,1.8,I found a gold ring on the table.Whether ring earthy snow from the grand Inventory finding Ong saddened weather coffin dou longing bent vid nack comet bow παραγω,D
ring,2,2,1.8,I found a shiny ring on the floor.,B
ring,2,2,1.8,She found a beautiful ring on the table.,B
ring,2,2,1.8,She wears a gold ring.,B
