word,run_id,run,temp,sentence,label
ring,2,2,1.6,She wore a beautiful ring.,B
ring,2,2,1.6,She wore a gold ring on her finger.,B
ring,2,2,1.6,She wore a shiny ring on her finger.,B
ring,2,2,1.6,She wears a gold ring.,B
ring,2,2,1.6,She wore a shiny ring on her finger.,B
ring,2,2,1.6,I hear the phone ring.,A
ring,2,2,1.6,She wore a shiny ring on her finger.,B
ring,2,2,1.6,She wore a gold ring on her finger.,B
ring,2,2,1.6,I will wear the ring.,B
ring,2,2,1.6,She wore a gold ring.,B
ring,2,2,1.6,She wore a shiny ring on her finger.,B
ring,2,2,1.6,She wears a gold ring.,B
ring,2,2,1.6,She wore a beautiful ring on her finger.,B
ring,2,2,1.6,She wore a shiny gold ring.,B
ring,2,2,1.6,She wears a silver ring on her finger.,B
ring,2,2,1.6,She wore a beautiful gold ring.,B
ring,2,2,1.6,She wore a gold ring.,B
ring,2,2,1.6,She heard the phone ring.,A
ring,2,2,1.6,I found a gold ring in the garden.,B
ring,2,2,1.6,I found a shiny ring on the table.,B
ring,2,2,1.6,She wore a gold ring on her hand.,B
ring,2,2,1.6,She wore a ring on her finger.,B
ring,2,2,1.6,She wore a beautiful ring.,B
ring,2,2,1.6,She wears a gold ring.,B
ring,2,2,1.6,I can hear a phone ring.,A
ring,2,2,1.6,She wore a gold ring.,B
ring,2,2,1.6,She wore a gold ring.,B
ring,2,2,1.6,She wears a gold ring on her finger.,B
ring,2,2,1.6,She wore a gold ring.,B
ring,2,2,1.6,I will wear my new ring tomorrow.,B
ring,2,2,1.6,She wore a gold ring.,B
ring,2,2,1.6,She wore a shiny ring.,B
ring,2,2,1.6,She wore a gold ring on her finger.,B
ring,2,2,1.6,She wears a gold ring.,B
ring,2,2,1.6,She found a gold ring on the ground.,B
ring,2,2,1.6,She wears a gold ring on her finger.,B
ring,2,2,1.6,She wears a gold ring.,B
ring,2,2,1.6,She wore a gold ring on her finger.,B
ring,2,2,1.6,She heard the phone ring loudly.,A
ring,2,2,1.6,She found a shiny ring on the table.,B
ring,2,2,1.6,I found a shiny ring on the table.,B
ring,2,2,1.6,She gave me a ring yesterday.,C
ring,2,2,1.6,She wore a shiny ring on her finger.,B
ring,2,2,1.6,She wore a gold ring on her finger.,B
ring,2,2,1.6,I found a shiny ring on the table.,B
ring,2,2,1.6,She heard a phone ring.,A
ring,2,2,1.6,She wore a gold ring.,B
ring,2,2,1.6,I saw a beautiful ring on her hand.,D
ring,2,2,1.6,She found a beautiful gold ring.,B
ring,2,2,1.6,She wears a beautiful ring.,B
