word,run,temp,sentence,label
ring,2,1.1,She put a gold ring on her finger.,B
ring,2,1.1,The phone began to ring.,A
ring,2,1.1,Please put the key on the ring.,B
ring,2,1.1,She wears a gold ring on her finger.,B
ring,2,1.1,She wears a gold ring.,B
ring,2,1.1,She wears a gold ring on her finger.,B
ring,2,1.1,The phone began to ring.,A
ring,2,1.1,She wears a gold ring.,B
ring,2,1.1,She wears a silver ring.,B
ring,2,1.1,I wear a ring on my finger.,B
ring,2,1.1,She wears a gold ring.,B
ring,2,1.1,She wears a gold ring.,B
ring,2,1.1,She wears a diamond ring.,B
ring,2,1.1,She wears a gold ring on her finger.,B
ring,2,1.1,She wears a gold ring.,B
ring,2,1.1,She wears a gold ring on her finger.,B
ring,2,1.1,She wears a gold ring on her finger.,B
ring,2,1.1,She wears a silver ring.,B
ring,2,1.1,She wears a silver ring on her finger.,B
ring,2,1.1,She wears a silver ring on her finger.,B
ring,2,1.1,She wears a gold ring on her finger.,B
ring,2,1.1,She wears a gold ring.,B
ring,2,1.1,She wears a gold ring on her finger.,B
ring,2,1.1,She wears a gold ring on her finger.,B
ring,2,1.1,She wears a gold ring.,B
ring,2,1.1,She wears a gold ring on her finger.,B
ring,2,1.1,She wears a gold ring on her finger.,B
ring,2,1.1,She wears a gold ring on her finger.,B
ring,2,1.1,She wears a gold ring on her finger.,B
ring,2,1.1,She wears a gold ring on her finger.,B
ring,2,1.1,She wears a gold ring.,B
ring,2,1.1,He put a ring on her finger.,B
ring,2,1.1,I put a gold ring on my finger.,B
ring,2,1.1,She wears a gold ring.,B
ring,2,1.1,She wears a gold ring.,B
ring,2,1.1,She wears a gold ring on her finger.,B
ring,2,1.1,The phone began to ring.,A
ring,2,1.1,She put a gold ring on her finger.,B
ring,2,1.1,She wears a diamond ring on her finger.,B
ring,2,1.1,She placed the ring on the table.,B
ring,2,1.1,She wears a gold ring on her finger.,B
ring,2,1.1,She wears a golden ring on her finger.,B
ring,2,1.1,She wears a gold ring on her finger.,B
ring,2,1.1,She wears a gold ring on her finger.,B
ring,2,1.1,She wears a gold ring.,B
ring,2,1.1,He put a ring on her finger.,B
ring,2,1.1,She wears a gold ring.,B
ring,2,1.1,She wears a gold ring on her finger.,B
ring,2,1.1,She wears a golden ring.,B
ring,2,1.1,She wears a gold ring on her finger.,B
