word,run,temp,sentence,label
right,5,1.2,You turned right at the corner.,B
right,5,1.2,You have the right answer.,A
right,5,1.2,You made the right choice.,A
right,5,1.2,You turned right at the corner.,B
right,5,1.2,You turned right at the corner.,B
right,5,1.2,You turned right at the corner.,B
right,5,1.2,You have the right answer.,A
right,5,1.2,You turned right at the corner.,B
right,5,1.2,You turned right at the corner.,B
right,5,1.2,You have the right to ask questions.,C
right,5,1.2,You turned right at the corner.,B
right,5,1.2,I turned right at the corner.,B
right,5,1.2,You have the right answer.,A
right,5,1.2,You have the right answer.,A
right,5,1.2,You have the right answer.,A
right,5,1.2,You took the right turn.,D
right,5,1.2,You have the right answer.,A
right,5,1.2,You turned right at the corner.,B
right,5,1.2,She turned right at the corner.,B
right,5,1.2,You turned right at the corner.,B
right,5,1.2,You turned right at the corner.,B
right,5,1.2,You turned right at the corner.,B
right,5,1.2,You turned right at the corner.,B
right,5,1.2,You turned right at the corner.,B
right,5,1.2,You are standing on the right side.,B
right,5,1.2,You turned right at the corner.,B
right,5,1.2,You turned right at the corner.,B
right,5,1.2,You have the right answer.,A
right,5,1.2,You turned right at the corner.,B
right,5,1.2,You turned right at the corner.,B
right,5,1.2,You turned right at the corner.,B
right,5,1.2,You turned right at the corner.,B
right,5,1.2,You have the right answer.,A
right,5,1.2,You turned right at the corner.,B
right,5,1.2,You turned right at the corner.,B
right,5,1.2,You turned right at the corner.,B
right,5,1.2,You turned right at the corner.,B
right,5,1.2,You made the right choice.,A
right,5,1.2,You have the right answer.,A
right,5,1.2,You turned right at the corner.,B
right,5,1.2,You have the right answer.,A
right,5,1.2,You turned right at the corner.,B
right,5,1.2,You have the right answer.,A
right,5,1.2,You turned the corner to the right.,B
right,5,1.2,You turned right at the corner.,B
right,5,1.2,You have the right answer.,A
right,5,1.2,You turned right at the corner.,B
right,5,1.2,You have the right answer.,A
right,5,1.2,You turned right at the corner.,B
right,5,1.2,You did the right thing.,A
