word,run,temp,sentence,label
right,5,1.0,She turned right at the corner.,B
right,5,1.0,You have the right answer.,A
right,5,1.0,You have the right answer.,A
right,5,1.0,You turned right at the corner.,B
right,5,1.0,You have the right answer.,A
right,5,1.0,You made the right choice.,A
right,5,1.0,You turned right at the corner.,B
right,5,1.0,You made the right choice.,A
right,5,1.0,You have the right answer.,A
right,5,1.0,You turned right at the corner.,B
right,5,1.0,You turned right at the corner.,B
right,5,1.0,You have the right answer.,A
right,5,1.0,You have the right answer.,A
right,5,1.0,You turned right at the corner.,B
right,5,1.0,You should turn right at the corner.,B
right,5,1.0,You turned right at the corner.,B
right,5,1.0,You have the right answer.,A
right,5,1.0,You turned right at the corner.,B
right,5,1.0,You turned right at the corner.,B
right,5,1.0,You have the right answer.,A
right,5,1.0,You have the right answer.,A
right,5,1.0,You turned right at the corner.,B
right,5,1.0,You have the right answer.,A
right,5,1.0,She turned right at the corner.,B
right,5,1.0,She turned right at the corner.,B
right,5,1.0,You are right about the answer.,A
right,5,1.0,You turned right at the corner.,B
right,5,1.0,You turned right at the corner.,B
right,5,1.0,You turned right at the corner.,B
right,5,1.0,You turned right at the corner.,B
right,5,1.0,You turned right at the corner.,B
right,5,1.0,You turned right at the corner.,B
right,5,1.0,You turned right at the corner.,B
right,5,1.0,You walked the right way.,A
right,5,1.0,You turned right at the corner.,B
right,5,1.0,You have the right answer.,A
right,5,1.0,You turned right at the corner.,B
right,5,1.0,You have the right answer.,A
right,5,1.0,You turned right at the corner.,B
right,5,1.0,You turned right at the corner.,B
right,5,1.0,You turned right at the corner.,B
right,5,1.0,She turned right at the corner.,B
right,5,1.0,You have the right answer.,A
right,5,1.0,You turned right at the corner.,B
right,5,1.0,You are standing in the right place.,A
right,5,1.0,You turned right at the corner.,B
right,5,1.0,You turned right at the corner.,B
right,5,1.0,You turned right at the corner.,B
right,5,1.0,You are standing in the right place.,A
right,5,1.0,You turned right at the corner.,B
