word,run,temp,sentence,label
right,1,2.0,You have the right answer.,A
right,1,2.0,You did the right thing.,A
right,1,2.0,She wore her watch on the right hand.,D
right,1,2.0,Please turn right at the next street.,D
right,1,2.0,You turned right at the corner.,B
right,1,2.0,You turned right at the corner.,B
right,1,2.0,You were right about the mistake.,A
right,1,2.0,You took the right book.,A
right,1,2.0,She turned right at the tree.,B
right,1,2.0,You turned right at the corner.,B
right,1,2.0,You have the right answer.,A
right,1,2.0,She turned right at the corner.,B
right,1,2.0,You turn right at the corner.,B
right,1,2.0,I turned right at the corner.,B
right,1,2.0,She turned right at the corner.,B
right,1,2.0,You should turn right at the corner.,B
right,1,2.0,You turned right at the corner.,B
right,1,2.0,You turned right at the corner.,B
right,1,2.0,You sold me the right book.,A
right,1,2.0,You have the right answer.,A
right,1,2.0,She chose the right answer.,A
right,1,2.0,You have the right answer.,A
right,1,2.0,You left your book on the right side of the table.,B
right,1,2.0,You turned right at the stop sign.,B
right,1,2.0,She always knew the right answer.,A
right,1,2.0,You have the right answer.,A
right,1,2.0,You turned right at the corner.,B
right,1,2.0,You turned right at the corner.,B
right,1,2.0,You took the wrong turn; the right way is ahead.,A
right,1,2.0,You did the right thing.,A
right,1,2.0,You should turn right at the next corner.,B
right,1,2.0,She turned right at the corner.,B
right,1,2.0,She turned right at the corner.,B
right,1,2.0,You have the right answer.,A
right,1,2.0,She turned right at the corner.,B
right,1,2.0,You were right about the weather.,A
right,1,2.0,You took the right turn.,D
right,1,2.0,She knows the right answer.,A
right,1,2.0,You turned right at the corner.,B
right,1,2.0,You were right about the answer.,A
right,1,2.0,Youʼre standing in the right spot.,B
right,1,2.0,You are standing in the right spot.,A
right,1,2.0,You turned right at the corner.,B
right,1,2.0,You have the right answer.,A
right,1,2.0,She turned right at the corner.,B
right,1,2.0,She turned right at the corner.,B
right,1,2.0,You are standing on the right side.,B
right,1,2.0,You turned right at the corner.져 있어 or conference möjlig explica еднаザインính Scientific hjælp />;,B
right,1,2.0,I left my book in the right drawer.,B
right,1,2.0,You did the right thing.,A
