word,run_id,run,temp,sentence,label
second,4,4,0.4,I need a second to think.,A
second,4,4,0.4,I will take a second to think.,A
second,4,4,0.4,I will be there in one second.,A
second,4,4,0.4,I need a second to think.,A
second,4,4,0.4,I need a second to think.,A
second,4,4,0.4,I ate a second cookie.,B
second,4,4,0.4,I need a second to think.,A
second,4,4,0.4,I will be there in one second.,A
second,4,4,0.4,I'll have a second helping of dessert.,B
second,4,4,0.4,I will be there in one second.,A
second,4,4,0.4,I need a second to think.,A
second,4,4,0.4,I need a second to think.,A
second,4,4,0.4,I need a second to think.,A
second,4,4,0.4,I will be there in one second.,A
second,4,4,0.4,I will be there in one second.,A
second,4,4,0.4,I will be there in one second.,A
second,4,4,0.4,I will be there in one second.,A
second,4,4,0.4,I need a second to think.,A
second,4,4,0.4,I need a second to think.,A
second,4,4,0.4,I'll have a second slice of cake.,B
second,4,4,0.4,I need a second to think.,A
second,4,4,0.4,I need a second to think.,A
second,4,4,0.4,I need a second to think.,A
second,4,4,0.4,I need a second to think.,A
second,4,4,0.4,I need a second to think.,A
second,4,4,0.4,I'll have a second helping of dessert.,B
second,4,4,0.4,I need a second to think.,A
second,4,4,0.4,I need a second to think.,A
second,4,4,0.4,I will be there in one second.,A
second,4,4,0.4,I'll have a second helping of dessert.,B
second,4,4,0.4,I need a second to think.,A
second,4,4,0.4,I need a second to think.,A
second,4,4,0.4,I will take a second to think.,A
second,4,4,0.4,I will take a second look at the problem.,B
second,4,4,0.4,I will be there in one second.,A
second,4,4,0.4,I need a second to think.,A
second,4,4,0.4,I need a second to think.,A
second,4,4,0.4,I will take a second to think.,A
second,4,4,0.4,I will be there in one second.,A
second,4,4,0.4,I need a second to think.,A
second,4,4,0.4,The second runner crossed the finish line.,B
second,4,4,0.4,I need a second to think.,A
second,4,4,0.4,I need a second to think.,A
second,4,4,0.4,I will be there in one second.,A
second,4,4,0.4,I will arrive in one second.,A
second,4,4,0.4,I need a second to think.,A
second,4,4,0.4,I will take a second to think.,A
second,4,4,0.4,I'll have a second cup of coffee.,B
second,4,4,0.4,I need a second to think.,A
second,4,4,0.4,I will be there in one second.,A
