word,run_id,run,temp,sentence,label
second,2,2,0.7,I will take a second to think.,A
second,2,2,0.7,I'll have a second slice of cake.,B
second,2,2,0.7,I will be there in one second.,A
second,2,2,0.7,I will be there in one second.,A
second,2,2,0.7,I will be there in one second.,A
second,2,2,0.7,I will be there in one second.,A
second,2,2,0.7,I'll be there in a second.,A
second,2,2,0.7,I need a second to think.,A
second,2,2,0.7,I will be there in one second.,A
second,2,2,0.7,I will be there in one second.,A
second,2,2,0.7,I need a second to think.,A
second,2,2,0.7,I'll take a second piece of cake.,B
second,2,2,0.7,I'll have a second cookie.,B
second,2,2,0.7,I'll have a second helping of dessert.,B
second,2,2,0.7,I'll have a second helping of dessert.,B
second,2,2,0.7,I'll have a second cookie.,B
second,2,2,0.7,I need a second to think.,A
second,2,2,0.7,I will be there in one second.,A
second,2,2,0.7,I will be there in one second.,A
second,2,2,0.7,I need a second to think.,A
second,2,2,0.7,I'll have a second helping of dessert.,B
second,2,2,0.7,I will take a second look.,B
second,2,2,0.7,I will be there in one second.,A
second,2,2,0.7,I'll have a second slice of cake.,B
second,2,2,0.7,I will take a second to think.,A
second,2,2,0.7,He finished second in the race.,B
second,2,2,0.7,I will be there in one second.,A
second,2,2,0.7,I need a second to think.,A
second,2,2,0.7,I need a second to think.,A
second,2,2,0.7,I need a second to think.,A
second,2,2,0.7,I need a second to think.,A
second,2,2,0.7,I need a second to think.,A
second,2,2,0.7,I'll have a second helping of dessert.,B
second,2,2,0.7,I need a second to think.,A
second,2,2,0.7,I'll have a second helping of cake.,B
second,2,2,0.7,I'll have a second helping of dessert.,B
second,2,2,0.7,I need a second to think.,A
second,2,2,0.7,Please wait a second.,A
second,2,2,0.7,I will be there in one second.,A
second,2,2,0.7,I will be ready in one second.,A
second,2,2,0.7,I’ll be there in one second.,A
second,2,2,0.7,I will be there in a second.,A
second,2,2,0.7,My second cup of coffee is always the best.,B
second,2,2,0.7,She finished the race in second place.,B
second,2,2,0.7,I'll take a second piece of cake.,B
second,2,2,0.7,I will be there in one second.,A
second,2,2,0.7,She arrived a second late.,A
second,2,2,0.7,I need a second to think.,A
second,2,2,0.7,I ate a second cookie.,B
second,2,2,0.7,I need a second to think.,A
