word,run_id,run,temp,sentence,label
ring,4,4,1.6,She heard the phone ring.,A
ring,4,4,1.6,She wore a beautiful ring on her finger.,B
ring,4,4,1.6,She wears a silver ring.,B
ring,4,4,1.6,She wore a shiny ring on her finger.,B
ring,4,4,1.6,She found a gold ring on the floor.,B
ring,4,4,1.6,I gave her a gold ring.,B
ring,4,4,1.6,She wore a gold ring.,B
ring,4,4,1.6,The ring is shiny.,B
ring,4,4,1.6,She wears a silver ring.,B
ring,4,4,1.6,She wears a shiny ring.,B
ring,4,4,1.6,She wore a shiny gold ring.,B
ring,4,4,1.6,She wore a gold ring.,B
ring,4,4,1.6,She wears a golden ring.,B
ring,4,4,1.6,She heard the doorbell ring.,A
ring,4,4,1.6,She found a ring in the garden.,B
ring,4,4,1.6,She gave me a silver ring.,B
ring,4,4,1.6,She wore a beautiful gold ring.,B
ring,4,4,1.6,I gave her a new ring.,B
ring,4,4,1.6,She wore a shiny ring on her finger.,B
ring,4,4,1.6,I found a gold ring on the ground.,B
ring,4,4,1.6,She wore a gold ring on her finger.,B
ring,4,4,1.6,She wore a golden ring.,B
ring,4,4,1.6,She heard the ring of the phone.,A
ring,4,4,1.6,She got a gold ring for her birthday.,B
ring,4,4,1.6,She wore a gold ring.,B
ring,4,4,1.6,She heard the phone ring.,A
ring,4,4,1.6,She wears a gold ring.,B
ring,4,4,1.6,She wore a beautiful ring.,B
ring,4,4,1.6,She wore a shiny ring on her finger.,B
ring,4,4,1.6,She wore a shiny gold ring.,B
ring,4,4,1.6,She wore a ring on her finger.,B
ring,4,4,1.6,She wore a gold ring.,B
ring,4,4,1.6,She heard the phone ring.,A
ring,4,4,1.6,She wore a gold ring.,B
ring,4,4,1.6,She will wear a gold ring.,B
ring,4,4,1.6,She wears a gold ring on her finger.,B
ring,4,4,1.6,She wore a gold ring on her finger.,B
ring,4,4,1.6,She wore a gold ring on her finger.,B
ring,4,4,1.6,She wears a gold ring.,B
ring,4,4,1.6,She wears a beautiful ring.,B
ring,4,4,1.6,The phone began to ring loudly.,A
ring,4,4,1.6,She wore a beautiful ring.,B
ring,4,4,1.6,She wore a gold ring on her finger.,B
ring,4,4,1.6,I found a silver ring on the ground.,B
ring,4,4,1.6,She found a shiny ring on the table.,B
ring,4,4,1.6,She wore a shiny gold ring.,B
ring,4,4,1.6,She wore a beautiful gold ring.,B
ring,4,4,1.6,She will wear a gold ring.,B
ring,4,4,1.6,She wore a gold ring.,B
ring,4,4,1.6,She gave me a gold ring.,B
