word,run_id,run,temp,sentence,label
ring,4,4,0.6,She wore a gold ring.,B
ring,4,4,0.6,She wears a gold ring.,B
ring,4,4,0.6,She wore a gold ring.,B
ring,4,4,0.6,She wore a shiny gold ring.,B
ring,4,4,0.6,She wore a gold ring on her finger.,B
ring,4,4,0.6,She gave me a beautiful ring.,B
ring,4,4,0.6,She wore a gold ring.,B
ring,4,4,0.6,She wore a gold ring on her finger.,B
ring,4,4,0.6,She wore a gold ring.,B
ring,4,4,0.6,She wore a gold ring on her finger.,B
ring,4,4,0.6,She wore a shiny ring on her finger.,B
ring,4,4,0.6,She wore a shiny ring on her finger.,B
ring,4,4,0.6,She wore a shiny ring on her finger.,B
ring,4,4,0.6,She wore a gold ring.,B
ring,4,4,0.6,She found a gold ring on the table.,B
ring,4,4,0.6,She wore a gold ring.,B
ring,4,4,0.6,She wears a gold ring.,B
ring,4,4,0.6,The phone began to ring loudly.,A
ring,4,4,0.6,She wore a gold ring.,B
ring,4,4,0.6,She wore a gold ring on her finger.,B
ring,4,4,0.6,She wore a gold ring.,B
ring,4,4,0.6,She wore a beautiful ring.,B
ring,4,4,0.6,She wore a gold ring.,B
ring,4,4,0.6,She wore a shiny ring on her finger.,B
ring,4,4,0.6,She wore a gold ring.,B
ring,4,4,0.6,She wore a shiny ring on her finger.,B
ring,4,4,0.6,She wore a gold ring.,B
ring,4,4,0.6,She wore a beautiful ring.,B
ring,4,4,0.6,She wore a shiny ring on her finger.,B
ring,4,4,0.6,I found a gold ring on the table.,B
ring,4,4,0.6,She wore a shiny ring on her finger.,B
ring,4,4,0.6,She wears a gold ring.,B
ring,4,4,0.6,She wore a beautiful ring on her finger.,B
ring,4,4,0.6,She wore a shiny ring on her finger.,B
ring,4,4,0.6,She wears a gold ring.,B
ring,4,4,0.6,She wore a gold ring on her finger.,B
ring,4,4,0.6,She wore a gold ring.,B
ring,4,4,0.6,She wore a beautiful ring.,B
ring,4,4,0.6,She wore a beautiful ring.,B
ring,4,4,0.6,She wore a gold ring.,B
ring,4,4,0.6,She gave me a beautiful ring.,B
ring,4,4,0.6,She wore a shiny gold ring.,B
ring,4,4,0.6,She wore a gold ring on her finger.,B
ring,4,4,0.6,She wore a gold ring on her finger.,B
ring,4,4,0.6,She wore a gold ring on her finger.,B
ring,4,4,0.6,She wore a gold ring.,B
ring,4,4,0.6,She wore a gold ring.,B
ring,4,4,0.6,She wore a gold ring.,B
ring,4,4,0.6,She wears a gold ring.,B
ring,4,4,0.6,She wore a shiny ring on her finger.,B
