word,run_id,run,temp,sentence,label
ring,1,1,1.6,She wears a ring on her finger.,B
ring,1,1,1.6,The ring on the table is silver.,B
ring,1,1,1.6,She wears a gold ring.,B
ring,1,1,1.6,Please change your ringtone before the meeting starts.,A
ring,1,1,1.6,She wears a gold ring on her finger.,B
ring,1,1,1.6,She wears a gold ring on her finger each day.,B
ring,1,1,1.6,She wore a gold ring on her finger.,B
ring,1,1,1.6,She wore a gold ring on her finger.,B
ring,1,1,1.6,He gave her a golden ring.,B
ring,1,1,1.6,She wears a gold ring.,B
ring,1,1,1.6,She wears a gold ring on her finger.,B
ring,1,1,1.6,She got a gold ring.,B
ring,1,1,1.6,She placed the ring gently on the table.,B
ring,1,1,1.6,Her ring sparkles on her finger.,B
ring,1,1,1.6,She wears a gold ring.,B
ring,1,1,1.6,She wears a silver ring.,B
ring,1,1,1.6,She wears a golden ring on her finger.,B
ring,1,1,1.6,Please put your keys on the ring.,D
ring,1,1,1.6,She put a ring on her finger.,B
ring,1,1,1.6,The phone began to ring.,A
ring,1,1,1.6,She will ring the bell at noon.,A
ring,1,1,1.6,She wore a gold ring on her finger.,B
ring,1,1,1.6,She put her mother's crystal ring on her saucer.,B
ring,1,1,1.6,She wears a silver ring on her finger.,B
ring,1,1,1.6,She wears a golden ring on her finger.,B
ring,1,1,1.6,Please leave a message after the ring.,D
ring,1,1,1.6,Her phone began to ring.,A
ring,1,1,1.6,She wears a gold ring.,B
ring,1,1,1.6,My mother wears a gold ring.,B
ring,1,1,1.6,The phone began to ring.,A
ring,1,1,1.6,She wears a silver ring.,B
ring,1,1,1.6,She wears a silver ring on her finger.,B
ring,1,1,1.6,She wore a silver ring.,B
ring,1,1,1.6,Her ring sparkled on her finger.,B
ring,1,1,1.6,She wears a gold ring on her finger.,B
ring,1,1,1.6,She wears a gold ring on her finger.,B
ring,1,1,1.6,She loves her wedding ring.,B
ring,1,1,1.6,She wears a silver ring on her finger.,B
ring,1,1,1.6,"The toddler spun the ring on its hoop, then casually tossed it across the gleaming room,",B
ring,1,1,1.6,She wears a gold ring on her finger.,B
ring,1,1,1.6,I bought a gold ring for my dad.,B
ring,1,1,1.6,**Answer:** The phone began to ring.,A
ring,1,1,1.6,She wears a gold ring on her finger.,B
ring,1,1,1.6,The ring on her finger sparkled.,B
ring,1,1,1.6,Ham banged a ring.,D
ring,1,1,1.6,The bell will ring soon.,A
ring,1,1,1.6,He wears a gold ring.,B
ring,1,1,1.6,She wears a gold ring.,B
ring,1,1,1.6,She wears a silver ring.,B
ring,1,1,1.6,Please ring the doorbell.,A
