word,run_id,run,temp,sentence,label
ring,1,1,1.7,She wears a silver ring.,B
ring,1,1,1.7,She wears a silver ring.,B
ring,1,1,1.7,She wears a golden ring.,B
ring,1,1,1.7,Her phone began to ring.,A
ring,1,1,1.7,Put the shiny *ring* on your finger.,B
ring,1,1,1.7,He finally put a ring on her finger.,B
ring,1,1,1.7,The phone will ring.,A
ring,1,1,1.7,He wore a wedding ring.,B
ring,1,1,1.7,She wears a gold ring.,B
ring,1,1,1.7,She opened the ring box with trembling fingers.,B
ring,1,1,1.7,She put the ring on her finger.,B
ring,1,1,1.7,She wears a gold ring.,B
ring,1,1,1.7,The dancer has a magical ring.,B
ring,1,1,1.7,She wears a gold ring on her finger.,B
ring,1,1,1.7,"**""Please give the silver ring on the table to your sister.""**",B
ring,1,1,1.7,She wore a gold ring on her finger.,B
ring,1,1,1.7,The old phone gave a loud **ring**.,A
ring,1,1,1.7,I wear a small silver ring on my finger.,B
ring,1,1,1.7,She wears a silver ring.,B
ring,1,1,1.7,She wears a gold ring.,B
ring,1,1,1.7,She wears a silver ring on her finger.,B
ring,1,1,1.7,She wears a diamond ring on her finger.,B
ring,1,1,1.7,She wears a gold ring on her finger.,B
ring,1,1,1.7,She wears a gold ring.,B
ring,1,1,1.7,She wears a silver ring.,B
ring,1,1,1.7,She wore a thin gold ring.,B
ring,1,1,1.7,She wore a silver ring on her finger.,B
ring,1,1,1.7,She wears a gold ring on her finger.,B
ring,1,1,1.7,She wears a gold ring on her finger.,B
ring,1,1,1.7,The phone began to ring.,A
ring,1,1,1.7,She wears a silver ring.,B
ring,1,1,1.7,She slipped a gold ring onto her finger.,B
ring,1,1,1.7,She gave him a ring for his birthday.,B
ring,1,1,1.7,She put a gold ring on her finger.,B
ring,1,1,1.7,She wears a gold ring on her finger.,B
ring,1,1,1.7,I wear a silver ring on my finger.,B
ring,1,1,1.7,She wears a golden ring on her finger.,B
ring,1,1,1.7,She wears a gold ring.,B
ring,1,1,1.7,He gave her a sparkling ring.,B
ring,1,1,1.7,She lost her silver ring on the bus.,B
ring,1,1,1.7,She wears a gold ring.,B
ring,1,1,1.7,She gave him a silver ring.,B
ring,1,1,1.7,She wears a gold ring on her finger.,B
ring,1,1,1.7,The sparkling ring was a priceless family heirloom.,B
ring,1,1,1.7,She kept the ring in the box.,B
ring,1,1,1.7,The child wrapped a note around the ring and threw it out his window.,B
ring,1,1,1.7,She wears a gold ring on her finger.,B
ring,1,1,1.7,The alarm began to ring.,A
ring,1,1,1.7,She wears a ring on her finger.,B
ring,1,1,1.7,I will answer when the phone rings.,A
