word,run_id,run,temp,sentence,label
ring,1,1,0.9,She wore a gold ring.,B
ring,1,1,0.9,She wore a gold ring.,B
ring,1,1,0.9,She found a gold ring on the floor.,B
ring,1,1,0.9,She wears a gold ring on her finger.,B
ring,1,1,0.9,She wore a gold ring.,B
ring,1,1,0.9,She wore a gold ring.,B
ring,1,1,0.9,She wears a gold ring.,B
ring,1,1,0.9,She wore a shiny ring on her finger.,B
ring,1,1,0.9,She wore a gold ring.,B
ring,1,1,0.9,She gave me a beautiful ring.,B
ring,1,1,0.9,She wears a gold ring.,B
ring,1,1,0.9,She wears a gold ring on her finger.,B
ring,1,1,0.9,She wears a gold ring.,B
ring,1,1,0.9,She wore a gold ring.,B
ring,1,1,0.9,She wore a shiny ring on her finger.,B
ring,1,1,0.9,She wore a gold ring on her finger.,B
ring,1,1,0.9,She wore a gold ring on her finger.,B
ring,1,1,0.9,She wore a gold ring on her finger.,B
ring,1,1,0.9,She wore a gold ring.,B
ring,1,1,0.9,She gave me a gold ring.,B
ring,1,1,0.9,She wore a gold ring.,B
ring,1,1,0.9,She gave me a beautiful ring.,B
ring,1,1,0.9,She gave me a ring for my birthday.,B
ring,1,1,0.9,She wore a gold ring on her finger.,B
ring,1,1,0.9,She wore a gold ring on her finger.,B
ring,1,1,0.9,She gave me a beautiful ring.,B
ring,1,1,0.9,She wore a beautiful ring.,B
ring,1,1,0.9,She likes to wear a gold ring.,B
ring,1,1,0.9,She found a gold ring on the table.,B
ring,1,1,0.9,She wore a gold ring on her finger.,B
ring,1,1,0.9,She wore a beautiful ring.,B
ring,1,1,0.9,She wore a gold ring on her finger.,B
ring,1,1,0.9,She wore a beautiful ring on her finger.,B
ring,1,1,0.9,She heard the phone ring.,A
ring,1,1,0.9,She wore a gold ring on her finger.,B
ring,1,1,0.9,She wore a gold ring on her finger.,B
ring,1,1,0.9,She wore a gold ring on her finger.,B
ring,1,1,0.9,She gave me a gold ring.,B
ring,1,1,0.9,She wore a shiny ring on her finger.,B
ring,1,1,0.9,She saw a shiny ring on the table.,B
ring,1,1,0.9,She wore a beautiful ring.,B
ring,1,1,0.9,She wore a gold ring.,B
ring,1,1,0.9,She wore a gold ring.,B
ring,1,1,0.9,She wore a gold ring on her finger.,B
ring,1,1,0.9,She wore a gold ring.,B
ring,1,1,0.9,She wore a beautiful ring on her finger.,B
ring,1,1,0.9,She wore a shiny ring on her finger.,B
ring,1,1,0.9,She will wear a ring on her finger.,B
ring,1,1,0.9,She wore a gold ring.,B
ring,1,1,0.9,She wore a beautiful ring.,B
