word,run_id,run,temp,sentence,label
ring,1,1,0.7,She wore a gold ring on her finger.,B
ring,1,1,0.7,She wore a beautiful ring.,B
ring,1,1,0.7,She gave me a beautiful ring.,B
ring,1,1,0.7,She wore a gold ring.,B
ring,1,1,0.7,She wore a shiny ring.,B
ring,1,1,0.7,She wears a gold ring.,B
ring,1,1,0.7,She wore a shiny ring on her finger.,B
ring,1,1,0.7,She gave me a beautiful ring.,B
ring,1,1,0.7,She wore a gold ring.,B
ring,1,1,0.7,She found a shiny ring on the table.,B
ring,1,1,0.7,She wore a gold ring on her finger.,B
ring,1,1,0.7,She wore a shiny ring on her finger.,B
ring,1,1,0.7,She wore a beautiful ring.,B
ring,1,1,0.7,She wore a gold ring.,B
ring,1,1,0.7,She wore a gold ring.,B
ring,1,1,0.7,She gave me a beautiful ring.,B
ring,1,1,0.7,She wore a gold ring on her finger.,B
ring,1,1,0.7,She wears a gold ring on her finger.,B
ring,1,1,0.7,She wore a gold ring on her finger.,B
ring,1,1,0.7,She wore a shiny ring on her finger.,B
ring,1,1,0.7,She found a beautiful ring on the table.,B
ring,1,1,0.7,She wears a gold ring.,B
ring,1,1,0.7,She wore a shiny ring on her finger.,B
ring,1,1,0.7,She wore a gold ring on her finger.,B
ring,1,1,0.7,She wears a gold ring.,B
ring,1,1,0.7,She wore a beautiful ring.,B
ring,1,1,0.7,She found a gold ring in the garden.,B
ring,1,1,0.7,She wears a gold ring.,B
ring,1,1,0.7,She wore a gold ring.,B
ring,1,1,0.7,She wore a gold ring.,B
ring,1,1,0.7,She wears a gold ring.,B
ring,1,1,0.7,She wore a gold ring on her finger.,B
ring,1,1,0.7,She wore a shiny ring on her finger.,B
ring,1,1,0.7,She wore a gold ring.,B
ring,1,1,0.7,She wore a beautiful ring.,B
ring,1,1,0.7,She wore a gold ring on her finger.,B
ring,1,1,0.7,She wore a beautiful ring.,B
ring,1,1,0.7,She wore a beautiful ring on her finger.,B
ring,1,1,0.7,She wore a gold ring on her finger.,B
ring,1,1,0.7,She wore a beautiful ring.,B
ring,1,1,0.7,She wore a gold ring.,B
ring,1,1,0.7,She wore a gold ring.,B
ring,1,1,0.7,She wore a shiny ring on her finger.,B
ring,1,1,0.7,She wore a shiny ring on her finger.,B
ring,1,1,0.7,She wears a gold ring.,B
ring,1,1,0.7,She gave me a shiny gold ring.,B
ring,1,1,0.7,She wore a gold ring.,B
ring,1,1,0.7,She wore a gold ring on her finger.,B
ring,1,1,0.7,She found a gold ring in the garden.,B
ring,1,1,0.7,She wore a gold ring on her finger.,B
