word,run,temp,sentence,label
second,4,0.8,I finished in second place.,B
second,4,0.8,I finished in second place.,B
second,4,0.8,I will arrive in a second.,D
second,4,0.8,I finished in second place.,B
second,4,0.8,I finished in second place.,B
second,4,0.8,I finished in second place.,B
second,4,0.8,I finished in second place.,B
second,4,0.8,I will finish my homework in a second.,A
second,4,0.8,She finished in second place.,B
second,4,0.8,She finished in second place.,B
second,4,0.8,I will arrive in a second.,D
second,4,0.8,I finished in second place.,B
second,4,0.8,I finished in second place.,B
second,4,0.8,I finished in second place.,B
second,4,0.8,I finished in second place.,B
second,4,0.8,I finished in second place.,B
second,4,0.8,I finished in second place.,B
second,4,0.8,I finished in second place.,B
second,4,0.8,I finished in second place.,B
second,4,0.8,I finished in second place.,B
second,4,0.8,I will arrive in the second hour.,D
second,4,0.8,I finished in second place.,B
second,4,0.8,I finished in second place.,B
second,4,0.8,I finished in second place.,B
second,4,0.8,I finished in second place.,B
second,4,0.8,I finished in second place.,B
second,4,0.8,I finished in second place.,B
second,4,0.8,I finished in second place.,B
second,4,0.8,I finished in second place.,B
second,4,0.8,I finished in second place.,B
second,4,0.8,I finished in second place.,B
second,4,0.8,I will arrive in the second hour.,D
second,4,0.8,I finished in second place.,B
second,4,0.8,I finished in second place.,B
second,4,0.8,She finished in second place.,B
second,4,0.8,I finished in second place.,B
second,4,0.8,I finished in second place.,B
second,4,0.8,I finished in second place.,B
second,4,0.8,I will arrive in a second.,D
second,4,0.8,I finished in second place.,B
second,4,0.8,I finished in second place.,B
second,4,0.8,I finished in second place.,B
second,4,0.8,I finished in second place.,B
second,4,0.8,I finished in second place.,B
second,4,0.8,I finished in second place.,B
second,4,0.8,I will finish the race in second place.,B
second,4,0.8,I finished in second place.,B
second,4,0.8,I finished in second place.,B
second,4,0.8,I finished in second place.,B
second,4,0.8,I finished in second place.,B
