word,run,temp,sentence,label
right,3,0.2,You turned right at the corner.,B
right,3,0.2,You turned right at the corner.,B
right,3,0.2,You turned right at the corner.,B
right,3,0.2,You turned right at the corner.,B
right,3,0.2,You turned right at the corner.,B
right,3,0.2,You turned right at the corner.,B
right,3,0.2,You turned right at the corner.,B
right,3,0.2,You turned right at the corner.,B
right,3,0.2,You turned right at the corner.,B
right,3,0.2,You turned right at the corner.,B
right,3,0.2,You turned right at the corner.,B
right,3,0.2,You turned right at the corner.,B
right,3,0.2,You turned right at the corner.,B
right,3,0.2,You turned right at the corner.,B
right,3,0.2,You turned right at the corner.,B
right,3,0.2,You turned right at the corner.,B
right,3,0.2,You turned right at the corner.,B
right,3,0.2,You turned right at the corner.,B
right,3,0.2,You turned right at the corner.,B
right,3,0.2,You turned right at the corner.,B
right,3,0.2,You turned right at the corner.,B
right,3,0.2,You turned right at the corner.,B
right,3,0.2,You turned right at the corner.,B
right,3,0.2,You turned right at the corner.,B
right,3,0.2,You turned right at the corner.,B
right,3,0.2,You turned right at the corner.,B
right,3,0.2,You turned right at the corner.,B
right,3,0.2,You turned right at the corner.,B
right,3,0.2,You turned right at the corner.,B
right,3,0.2,You turned right at the corner.,B
right,3,0.2,You turned right at the corner.,B
right,3,0.2,You turned right at the corner.,B
right,3,0.2,You turned right at the corner.,B
right,3,0.2,You turned right at the corner.,B
right,3,0.2,You turned right at the corner.,B
right,3,0.2,You turned right at the corner.,B
right,3,0.2,You turned right at the corner.,B
right,3,0.2,You turned right at the corner.,B
right,3,0.2,You turned right at the corner.,B
right,3,0.2,You turned right at the corner.,B
right,3,0.2,You turned right at the corner.,B
right,3,0.2,You turned right at the corner.,B
right,3,0.2,You turned right at the corner.,B
right,3,0.2,You turned right at the corner.,B
right,3,0.2,You turned right at the corner.,B
right,3,0.2,You turned right at the corner.,B
right,3,0.2,You turned right at the corner.,B
right,3,0.2,You turned right at the corner.,B
right,3,0.2,You turned right at the corner.,B
right,3,0.2,You turned right at the corner.,B
